event_ts,store_id,product_id,delta,reason
2025-01-01 22:00:00,2,P00690,78,REPLENISH
2025-01-01 22:00:00,2,P00691,69,REPLENISH
2025-01-01 22:00:00,2,P00692,61,REPLENISH
2025-01-01 22:00:00,2,P00693,84,REPLENISH
2025-01-01 22:00:00,2,P00694,69,REPLENISH
2025-01-01 22:00:00,2,P00695,59,REPLENISH
2025-01-01 22:00:00,2,P00696,77,REPLENISH
2025-01-01 22:00:00,2,P00697,86,REPLENISH
2025-01-01 22:00:00,2,P00698,74,REPLENISH
2025-01-01 22:00:00,2,P00699,87,REPLENISH
2025-01-01 22:00:00,2,P00700,64,REPLENISH
2025-01-01 22:00:00,2,P00701,55,REPLENISH
2025-01-01 22:00:00,2,P00702,71,REPLENISH
2025-01-01 22:00:00,2,P00703,70,REPLENISH
2025-01-01 22:00:00,2,P00704,88,REPLENISH
2025-01-01 22:00:00,2,P00705,65,REPLENISH
2025-01-01 22:00:00,2,P00706,70,REPLENISH
2025-01-01 22:00:00,2,P00707,63,REPLENISH
2025-01-01 22:00:00,2,P00708,77,REPLENISH
2025-01-01 22:00:00,2,P00709,50,REPLENISH
2025-01-01 22:00:00,2,P00710,51,REPLENISH
2025-01-01 22:00:00,2,P00711,53,REPLENISH
2025-01-01 22:00:00,2,P00712,66,REPLENISH
2025-01-01 22:00:00,2,P00713,86,REPLENISH
2025-01-01 22:00:00,2,P00714,81,REPLENISH
2025-01-01 22:00:00,2,P00715,69,REPLENISH
2025-01-01 22:00:00,2,P00716,84,REPLENISH
2025-01-01 22:00:00,2,P00717,99,REPLENISH
2025-01-01 22:00:00,2,P00718,69,REPLENISH
2025-01-01 22:00:00,2,P00719,84,REPLENISH
2025-01-01 22:00:00,2,P00720,89,REPLENISH
2025-01-01 22:00:00,2,P00721,77,REPLENISH
2025-01-01 22:00:00,2,P00722,83,REPLENISH
2025-01-01 22:00:00,2,P00723,83,REPLENISH
2025-01-01 22:00:00,2,P00724,96,REPLENISH
2025-01-01 22:00:00,2,P00725,93,REPLENISH
2025-01-01 22:00:00,2,P00726,77,REPLENISH
2025-01-01 22:00:00,2,P00727,74,REPLENISH
2025-01-01 22:00:00,2,P00728,79,REPLENISH
2025-01-01 22:00:00,2,P00729,72,REPLENISH
2025-01-01 22:00:00,2,P00730,52,REPLENISH
2025-01-01 22:00:00,2,P00731,88,REPLENISH
2025-01-01 22:00:00,2,P00732,93,REPLENISH
2025-01-01 22:00:00,2,P00733,72,REPLENISH
2025-01-01 22:00:00,2,P00734,78,REPLENISH
2025-01-01 22:00:00,2,P00735,50,REPLENISH
2025-01-01 22:00:00,2,P00736,93,REPLENISH
2025-01-01 22:00:00,2,P00737,54,REPLENISH
2025-01-01 22:00:00,2,P00738,83,REPLENISH
2025-01-01 22:00:00,2,P00739,64,REPLENISH
2025-01-01 22:00:00,2,P00740,56,REPLENISH
2025-01-01 22:00:00,2,P00741,76,REPLENISH
2025-01-01 22:00:00,2,P00742,73,REPLENISH
2025-01-01 22:00:00,2,P00743,82,REPLENISH
2025-01-01 22:00:00,2,P00744,75,REPLENISH
2025-01-01 22:00:00,2,P00745,91,REPLENISH
2025-01-01 22:00:00,2,P00746,85,REPLENISH
2025-01-01 22:00:00,2,P00747,86,REPLENISH
2025-01-01 22:00:00,2,P00748,59,REPLENISH
2025-01-01 22:00:00,2,P00749,62,REPLENISH
2025-01-01 22:00:00,2,P00750,76,REPLENISH
2025-01-01 22:00:00,2,P00751,81,REPLENISH
2025-01-01 22:00:00,2,P00752,75,REPLENISH
2025-01-01 22:00:00,2,P00753,78,REPLENISH
2025-01-01 22:00:00,2,P00754,99,REPLENISH
2025-01-01 22:00:00,2,P00755,89,REPLENISH
2025-01-01 22:00:00,2,P00756,87,REPLENISH
2025-01-01 22:00:00,2,P00757,71,REPLENISH
2025-01-01 22:00:00,2,P00758,94,REPLENISH
2025-01-01 22:00:00,2,P00759,83,REPLENISH
2025-01-01 22:00:00,2,P00760,97,REPLENISH
2025-01-01 22:00:00,2,P00761,55,REPLENISH
2025-01-01 22:00:00,2,P00762,60,REPLENISH
2025-01-01 22:00:00,2,P00763,73,REPLENISH
2025-01-01 22:00:00,2,P00764,70,REPLENISH
2025-01-01 22:00:00,2,P00765,73,REPLENISH
2025-01-01 22:00:00,2,P00766,54,REPLENISH
2025-01-01 22:00:00,2,P00767,69,REPLENISH
2025-01-01 22:00:00,2,P00768,82,REPLENISH
2025-01-01 22:00:00,2,P00769,61,REPLENISH
2025-01-01 22:00:00,2,P00770,57,REPLENISH
2025-01-01 22:00:00,2,P00771,91,REPLENISH
2025-01-01 22:00:00,2,P00772,68,REPLENISH
2025-01-01 22:00:00,2,P00773,94,REPLENISH
2025-01-01 22:00:00,2,P00774,71,REPLENISH
2025-01-01 22:00:00,2,P00775,82,REPLENISH
2025-01-01 22:00:00,2,P00776,76,REPLENISH
2025-01-01 22:00:00,2,P00777,90,REPLENISH
2025-01-01 22:00:00,2,P00778,60,REPLENISH
2025-01-01 22:00:00,2,P00779,83,REPLENISH
2025-01-01 22:00:00,2,P00780,68,REPLENISH
2025-01-01 22:00:00,2,P00781,82,REPLENISH
2025-01-01 22:00:00,2,P00782,63,REPLENISH
2025-01-01 22:00:00,2,P00783,82,REPLENISH
2025-01-01 22:00:00,2,P00784,62,REPLENISH
2025-01-01 22:00:00,2,P00785,76,REPLENISH
2025-01-01 22:00:00,2,P00786,61,REPLENISH
2025-01-01 22:00:00,2,P00787,53,REPLENISH
2025-01-01 22:00:00,2,P00788,90,REPLENISH
2025-01-01 22:00:00,2,P00789,86,REPLENISH
2025-01-01 22:00:00,2,P00790,88,REPLENISH
2025-01-01 22:00:00,2,P00791,56,REPLENISH
2025-01-01 22:00:00,2,P00792,72,REPLENISH
2025-01-01 22:00:00,2,P00793,86,REPLENISH
2025-01-01 22:00:00,2,P00794,90,REPLENISH
2025-01-01 22:00:00,2,P00795,90,REPLENISH
2025-01-01 22:00:00,2,P00796,96,REPLENISH
2025-01-01 22:00:00,2,P00797,52,REPLENISH
2025-01-01 22:00:00,2,P00798,94,REPLENISH
2025-01-01 22:00:00,2,P00799,76,REPLENISH
2025-01-01 22:00:00,2,P00800,50,REPLENISH
2025-01-01 22:00:00,2,P00801,100,REPLENISH
2025-01-01 22:00:00,2,P00802,50,REPLENISH
2025-01-01 22:00:00,2,P00803,69,REPLENISH
2025-01-01 22:00:00,2,P00804,95,REPLENISH
2025-01-01 22:00:00,2,P00805,94,REPLENISH
2025-01-01 22:00:00,2,P00806,85,REPLENISH
2025-01-01 22:00:00,2,P00807,50,REPLENISH
2025-01-01 22:00:00,2,P00808,69,REPLENISH
2025-01-01 22:00:00,2,P00809,75,REPLENISH
2025-01-01 22:00:00,2,P00810,56,REPLENISH
2025-01-01 22:00:00,2,P00811,87,REPLENISH
2025-01-01 22:00:00,2,P00812,50,REPLENISH
2025-01-01 22:00:00,2,P00813,92,REPLENISH
2025-01-01 22:00:00,2,P00814,51,REPLENISH
2025-01-01 22:00:00,2,P00815,62,REPLENISH
2025-01-01 22:00:00,2,P00816,61,REPLENISH
2025-01-01 22:00:00,2,P00817,81,REPLENISH
2025-01-01 22:00:00,2,P00818,99,REPLENISH
2025-01-01 22:00:00,2,P00819,85,REPLENISH
2025-01-01 22:00:00,2,P00820,86,REPLENISH
2025-01-01 22:00:00,2,P00821,67,REPLENISH
2025-01-01 22:00:00,2,P00822,91,REPLENISH
2025-01-01 22:00:00,2,P00823,84,REPLENISH
2025-01-01 22:00:00,2,P00824,82,REPLENISH
2025-01-01 22:00:00,2,P00825,59,REPLENISH
2025-01-01 22:00:00,2,P00826,86,REPLENISH
2025-01-01 22:00:00,2,P00827,62,REPLENISH
2025-01-01 22:00:00,2,P00828,76,REPLENISH
2025-01-01 22:00:00,2,P00829,88,REPLENISH
2025-01-01 22:00:00,2,P00830,57,REPLENISH
2025-01-01 22:00:00,2,P00831,59,REPLENISH
2025-01-01 22:00:00,2,P00832,60,REPLENISH
2025-01-01 22:00:00,2,P00833,83,REPLENISH
2025-01-01 22:00:00,2,P00834,98,REPLENISH
2025-01-01 22:00:00,2,P00835,82,REPLENISH
2025-01-01 22:00:00,2,P00836,56,REPLENISH
2025-01-01 22:00:00,2,P00837,51,REPLENISH
2025-01-01 22:00:00,2,P00838,56,REPLENISH
2025-01-01 22:00:00,2,P00839,54,REPLENISH
2025-01-01 22:00:00,2,P00840,60,REPLENISH
2025-01-01 22:00:00,2,P00841,83,REPLENISH
2025-01-01 22:00:00,2,P00842,81,REPLENISH
2025-01-01 22:00:00,2,P00843,79,REPLENISH
2025-01-01 22:00:00,2,P00844,89,REPLENISH
2025-01-01 22:00:00,2,P00845,77,REPLENISH
2025-01-01 22:00:00,2,P00846,53,REPLENISH
2025-01-01 22:00:00,2,P00847,91,REPLENISH
2025-01-01 22:00:00,2,P00848,50,REPLENISH
2025-01-01 22:00:00,2,P00849,93,REPLENISH
2025-01-01 22:00:00,2,P00850,99,REPLENISH
2025-01-01 22:00:00,2,P00851,87,REPLENISH
2025-01-01 22:00:00,2,P00852,70,REPLENISH
2025-01-01 22:00:00,2,P00853,59,REPLENISH
2025-01-01 22:00:00,2,P00854,95,REPLENISH
2025-01-01 22:00:00,2,P00855,65,REPLENISH
2025-01-01 22:00:00,2,P00856,72,REPLENISH
2025-01-01 22:00:00,2,P00857,67,REPLENISH
2025-01-01 22:00:00,2,P00858,60,REPLENISH
2025-01-01 22:00:00,2,P00859,52,REPLENISH
2025-01-01 22:00:00,2,P00860,67,REPLENISH
2025-01-01 22:00:00,2,P00861,90,REPLENISH
2025-01-01 22:00:00,2,P00862,56,REPLENISH
2025-01-01 22:00:00,2,P00863,87,REPLENISH
2025-01-01 22:00:00,2,P00864,54,REPLENISH
2025-01-01 22:00:00,2,P00865,72,REPLENISH
2025-01-01 22:00:00,2,P00866,62,REPLENISH
2025-01-01 22:00:00,2,P00867,78,REPLENISH
2025-01-01 22:00:00,2,P00868,89,REPLENISH
2025-01-01 22:00:00,2,P00869,74,REPLENISH
2025-01-01 22:00:00,2,P00870,51,REPLENISH
2025-01-01 22:00:00,2,P00871,53,REPLENISH
2025-01-01 22:00:00,2,P00872,64,REPLENISH
2025-01-01 22:00:00,2,P00873,75,REPLENISH
2025-01-01 22:00:00,2,P00874,87,REPLENISH
2025-01-01 22:00:00,2,P00875,98,REPLENISH
2025-01-01 22:00:00,2,P00876,52,REPLENISH
2025-01-01 22:00:00,2,P00877,78,REPLENISH
2025-01-01 22:00:00,2,P00878,53,REPLENISH
2025-01-01 22:00:00,2,P00879,89,REPLENISH
2025-01-01 22:00:00,2,P00880,65,REPLENISH
2025-01-01 22:00:00,2,P00881,65,REPLENISH
2025-01-01 22:00:00,2,P00882,64,REPLENISH
2025-01-01 22:00:00,2,P00883,52,REPLENISH
2025-01-01 22:00:00,2,P00884,60,REPLENISH
2025-01-01 22:00:00,2,P00885,87,REPLENISH
2025-01-01 22:00:00,2,P00886,61,REPLENISH
2025-01-01 22:00:00,2,P00887,70,REPLENISH
2025-01-01 22:00:00,2,P00888,50,REPLENISH
2025-01-01 22:00:00,2,P00889,79,REPLENISH
2025-01-01 22:00:00,2,P00890,69,REPLENISH
2025-01-01 22:00:00,2,P00891,76,REPLENISH
2025-01-01 22:00:00,2,P00892,88,REPLENISH
2025-01-01 22:00:00,2,P00893,66,REPLENISH
2025-01-01 22:00:00,2,P00894,81,REPLENISH
2025-01-01 22:00:00,2,P00895,54,REPLENISH
2025-01-01 22:00:00,2,P00896,65,REPLENISH
2025-01-01 22:00:00,2,P00897,93,REPLENISH
2025-01-01 22:00:00,2,P00898,74,REPLENISH
2025-01-01 22:00:00,2,P00899,93,REPLENISH
2025-01-01 22:00:00,2,P00900,95,REPLENISH
2025-01-01 22:00:00,2,P00901,87,REPLENISH
2025-01-01 22:00:00,2,P00902,64,REPLENISH
2025-01-01 22:00:00,2,P00903,76,REPLENISH
2025-01-01 22:00:00,2,P00904,69,REPLENISH
2025-01-01 22:00:00,2,P00905,75,REPLENISH
2025-01-01 22:00:00,2,P00906,95,REPLENISH
2025-01-01 22:00:00,2,P00907,81,REPLENISH
2025-01-01 22:00:00,2,P00908,51,REPLENISH
2025-01-01 22:00:00,2,P00909,100,REPLENISH
2025-01-01 22:00:00,2,P00910,65,REPLENISH
2025-01-01 22:00:00,2,P00911,55,REPLENISH
2025-01-01 22:00:00,2,P00912,61,REPLENISH
2025-01-01 22:00:00,2,P00913,60,REPLENISH
2025-01-01 22:00:00,2,P00914,72,REPLENISH
2025-01-01 22:00:00,2,P00915,74,REPLENISH
2025-01-01 22:00:00,2,P00916,61,REPLENISH
2025-01-01 22:00:00,2,P00917,50,REPLENISH
2025-01-01 22:00:00,2,P00918,68,REPLENISH
2025-01-01 22:00:00,2,P00919,75,REPLENISH
2025-01-01 22:00:00,2,P00920,85,REPLENISH
2025-01-01 22:00:00,2,P00921,73,REPLENISH
2025-01-01 22:00:00,2,P00922,57,REPLENISH
2025-01-01 22:00:00,2,P00923,71,REPLENISH
2025-01-01 22:00:00,2,P00924,84,REPLENISH
2025-01-01 22:00:00,2,P00925,74,REPLENISH
2025-01-01 22:00:00,2,P00926,71,REPLENISH
2025-01-01 22:00:00,2,P00927,75,REPLENISH
2025-01-01 22:00:00,2,P00928,91,REPLENISH
2025-01-01 22:00:00,2,P00929,54,REPLENISH
2025-01-01 22:00:00,2,P00930,57,REPLENISH
2025-01-01 22:00:00,2,P00931,77,REPLENISH
2025-01-01 22:00:00,2,P00932,72,REPLENISH
2025-01-01 22:00:00,2,P00933,85,REPLENISH
2025-01-01 22:00:00,2,P00934,65,REPLENISH
2025-01-01 22:00:00,2,P00935,74,REPLENISH
2025-01-01 22:00:00,2,P00936,62,REPLENISH
2025-01-01 22:00:00,2,P00937,79,REPLENISH
2025-01-01 22:00:00,2,P00938,68,REPLENISH
2025-01-01 22:00:00,2,P00939,72,REPLENISH
2025-01-01 22:00:00,2,P00940,65,REPLENISH
2025-01-01 22:00:00,2,P00941,77,REPLENISH
2025-01-01 22:00:00,2,P00942,52,REPLENISH
2025-01-01 22:00:00,2,P00943,67,REPLENISH
2025-01-01 22:00:00,2,P00944,92,REPLENISH
2025-01-01 22:00:00,2,P00945,51,REPLENISH
2025-01-01 22:00:00,2,P00946,71,REPLENISH
2025-01-01 22:00:00,2,P00947,59,REPLENISH
2025-01-01 22:00:00,2,P00948,65,REPLENISH
2025-01-01 22:00:00,2,P00949,95,REPLENISH
2025-01-01 22:00:00,2,P00950,58,REPLENISH
2025-01-01 22:00:00,2,P00951,55,REPLENISH
2025-01-01 22:00:00,2,P00952,62,REPLENISH
2025-01-01 22:00:00,2,P00953,67,REPLENISH
2025-01-01 22:00:00,2,P00954,84,REPLENISH
2025-01-01 22:00:00,2,P00955,100,REPLENISH
2025-01-01 22:00:00,2,P00956,58,REPLENISH
2025-01-01 22:00:00,2,P00957,85,REPLENISH
2025-01-01 22:00:00,2,P00958,78,REPLENISH
2025-01-01 22:00:00,2,P00959,79,REPLENISH
2025-01-01 22:00:00,2,P00960,100,REPLENISH
2025-01-01 22:00:00,2,P00961,65,REPLENISH
2025-01-01 22:00:00,2,P00962,60,REPLENISH
2025-01-01 22:00:00,2,P00963,73,REPLENISH
2025-01-01 22:00:00,2,P00964,72,REPLENISH
2025-01-01 22:00:00,2,P00965,63,REPLENISH
2025-01-01 22:00:00,2,P00966,96,REPLENISH
2025-01-01 22:00:00,2,P00967,75,REPLENISH
2025-01-01 22:00:00,2,P00968,74,REPLENISH
2025-01-01 22:00:00,2,P00969,90,REPLENISH
2025-01-01 22:00:00,2,P00970,87,REPLENISH
2025-01-01 22:00:00,2,P00971,63,REPLENISH
2025-01-01 22:00:00,2,P00972,69,REPLENISH
2025-01-01 22:00:00,2,P00973,80,REPLENISH
2025-01-01 22:00:00,2,P00974,82,REPLENISH
2025-01-01 22:00:00,2,P00975,63,REPLENISH
2025-01-01 22:00:00,2,P00976,64,REPLENISH
2025-01-01 22:00:00,2,P00977,78,REPLENISH
2025-01-01 22:00:00,2,P00978,93,REPLENISH
2025-01-01 22:00:00,2,P00979,58,REPLENISH
2025-01-01 22:00:00,2,P00980,95,REPLENISH
2025-01-01 22:00:00,2,P00981,66,REPLENISH
2025-01-01 22:00:00,2,P00982,88,REPLENISH
2025-01-01 22:00:00,2,P00983,78,REPLENISH
2025-01-01 22:00:00,2,P00984,87,REPLENISH
2025-01-01 22:00:00,2,P00985,73,REPLENISH
2025-01-01 22:00:00,2,P00986,84,REPLENISH
2025-01-01 22:00:00,2,P00987,65,REPLENISH
2025-01-01 22:00:00,2,P00988,75,REPLENISH
2025-01-01 22:00:00,2,P00989,88,REPLENISH
2025-01-01 22:00:00,2,P00990,82,REPLENISH
2025-01-01 22:00:00,2,P00991,63,REPLENISH
2025-01-01 22:00:00,2,P00992,58,REPLENISH
2025-01-01 22:00:00,2,P00993,98,REPLENISH
2025-01-01 22:00:00,2,P00994,57,REPLENISH
2025-01-01 22:00:00,2,P00995,93,REPLENISH
2025-01-01 22:00:00,2,P00996,82,REPLENISH
2025-01-01 22:00:00,2,P00997,55,REPLENISH
2025-01-01 22:00:00,2,P00998,84,REPLENISH
2025-01-01 22:00:00,2,P00999,67,REPLENISH
2025-01-01 22:00:00,2,P01000,97,REPLENISH
2025-01-01 22:00:00,2,P01001,99,REPLENISH
2025-01-01 22:00:00,2,P01002,98,REPLENISH
2025-01-01 22:00:00,2,P01003,74,REPLENISH
2025-01-01 22:00:00,2,P01004,51,REPLENISH
2025-01-01 22:00:00,2,P01005,92,REPLENISH
2025-01-01 22:00:00,2,P01006,95,REPLENISH
2025-01-01 22:00:00,2,P01007,86,REPLENISH
2025-01-01 22:00:00,2,P01008,59,REPLENISH
2025-01-01 22:00:00,2,P01009,69,REPLENISH
2025-01-01 22:00:00,2,P01010,50,REPLENISH
2025-01-01 22:00:00,2,P01011,74,REPLENISH
2025-01-01 22:00:00,2,P01012,95,REPLENISH
2025-01-01 22:00:00,2,P01013,55,REPLENISH
2025-01-01 22:00:00,2,P01014,94,REPLENISH
2025-01-01 22:00:00,2,P01015,61,REPLENISH
2025-01-01 22:00:00,2,P01016,99,REPLENISH
2025-01-01 22:00:00,2,P01017,64,REPLENISH
2025-01-01 22:00:00,2,P01018,70,REPLENISH
2025-01-01 22:00:00,2,P01019,62,REPLENISH
2025-01-01 22:00:00,2,P01020,92,REPLENISH
2025-01-01 22:00:00,2,P01021,56,REPLENISH
2025-01-01 22:00:00,2,P01022,54,REPLENISH
2025-01-01 22:00:00,2,P01023,85,REPLENISH
2025-01-01 22:00:00,2,P01024,73,REPLENISH
2025-01-01 22:00:00,2,P01025,82,REPLENISH
2025-01-01 22:00:00,2,P01026,98,REPLENISH
2025-01-01 22:00:00,2,P01027,69,REPLENISH
2025-01-01 22:00:00,2,P01028,62,REPLENISH
2025-01-01 22:00:00,2,P01029,54,REPLENISH
2025-01-01 22:00:00,2,P01030,95,REPLENISH
2025-01-01 22:00:00,2,P01031,69,REPLENISH
2025-01-01 22:00:00,2,P01032,55,REPLENISH
2025-01-01 22:00:00,2,P01033,64,REPLENISH
2025-01-01 22:00:00,2,P01034,68,REPLENISH
2025-01-01 22:00:00,2,P01035,58,REPLENISH
2025-01-01 22:00:00,2,P01036,95,REPLENISH
2025-01-01 22:00:00,2,P01037,75,REPLENISH
2025-01-01 22:00:00,2,P01038,68,REPLENISH
2025-01-01 22:00:00,2,P01039,72,REPLENISH
2025-01-01 22:00:00,2,P01040,75,REPLENISH
2025-01-01 22:00:00,2,P01041,79,REPLENISH
2025-01-01 22:00:00,2,P01042,99,REPLENISH
2025-01-01 22:00:00,2,P01043,90,REPLENISH
2025-01-01 22:00:00,2,P01044,90,REPLENISH
2025-01-01 22:00:00,2,P01045,58,REPLENISH
2025-01-01 22:00:00,2,P01046,67,REPLENISH
2025-01-01 22:00:00,2,P01047,61,REPLENISH
2025-01-01 22:00:00,2,P01048,51,REPLENISH
2025-01-01 22:00:00,2,P01049,73,REPLENISH
2025-01-01 22:00:00,2,P01050,93,REPLENISH
2025-01-01 22:00:00,2,P01051,92,REPLENISH
2025-01-01 22:00:00,2,P01052,94,REPLENISH
2025-01-01 22:00:00,2,P01053,72,REPLENISH
2025-01-01 22:00:00,2,P01054,76,REPLENISH
2025-01-01 22:00:00,2,P01055,51,REPLENISH
2025-01-01 22:00:00,2,P01056,92,REPLENISH
2025-01-01 22:00:00,2,P01057,95,REPLENISH
2025-01-01 22:00:00,2,P01058,94,REPLENISH
2025-01-01 22:00:00,2,P01059,79,REPLENISH
2025-01-01 22:00:00,2,P01060,65,REPLENISH
2025-01-01 22:00:00,2,P01061,75,REPLENISH
2025-01-01 22:00:00,2,P01062,72,REPLENISH
2025-01-01 22:00:00,2,P01063,90,REPLENISH
2025-01-01 22:00:00,2,P01064,56,REPLENISH
2025-01-01 22:00:00,2,P01065,61,REPLENISH
2025-01-01 22:00:00,2,P01066,68,REPLENISH
2025-01-01 22:00:00,2,P01067,57,REPLENISH
2025-01-01 22:00:00,2,P01068,67,REPLENISH
2025-01-01 22:00:00,2,P01069,88,REPLENISH
2025-01-01 22:00:00,2,P01070,96,REPLENISH
2025-01-01 22:00:00,2,P01071,64,REPLENISH
2025-01-01 22:00:00,2,P01072,95,REPLENISH
2025-01-01 22:00:00,2,P01073,93,REPLENISH
2025-01-01 22:00:00,2,P01074,52,REPLENISH
2025-01-01 22:00:00,2,P01075,75,REPLENISH
2025-01-01 22:00:00,2,P01076,52,REPLENISH
2025-01-01 22:00:00,2,P01077,88,REPLENISH
2025-01-01 22:00:00,2,P01078,60,REPLENISH
2025-01-01 22:00:00,2,P01079,77,REPLENISH
2025-01-01 22:00:00,2,P01080,62,REPLENISH
2025-01-01 22:00:00,2,P01081,98,REPLENISH
2025-01-01 22:00:00,2,P01082,69,REPLENISH
2025-01-01 22:00:00,2,P01083,59,REPLENISH
2025-01-01 22:00:00,2,P01084,74,REPLENISH
2025-01-01 22:00:00,2,P01085,97,REPLENISH
2025-01-01 22:00:00,2,P01086,52,REPLENISH
2025-01-01 22:00:00,2,P01087,85,REPLENISH
2025-01-01 22:00:00,2,P01088,69,REPLENISH
2025-01-01 22:00:00,2,P01089,90,REPLENISH
2025-01-01 22:00:00,2,P01090,90,REPLENISH
2025-01-01 22:00:00,2,P01091,61,REPLENISH
2025-01-01 22:00:00,2,P01092,86,REPLENISH
2025-01-01 22:00:00,2,P01093,64,REPLENISH
2025-01-01 22:00:00,2,P01094,86,REPLENISH
2025-01-01 22:00:00,2,P01095,81,REPLENISH
2025-01-01 22:00:00,2,P01096,95,REPLENISH
2025-01-01 22:00:00,2,P01097,83,REPLENISH
2025-01-01 22:00:00,2,P01098,66,REPLENISH
2025-01-01 22:00:00,2,P01099,77,REPLENISH
2025-01-01 22:00:00,2,P01100,92,REPLENISH
2025-01-01 22:00:00,2,P01101,93,REPLENISH
2025-01-01 22:00:00,2,P01102,86,REPLENISH
2025-01-01 22:00:00,2,P01103,72,REPLENISH
2025-01-01 22:00:00,2,P01104,50,REPLENISH
2025-01-01 22:00:00,2,P01105,57,REPLENISH
2025-01-01 22:00:00,2,P01106,98,REPLENISH
2025-01-01 22:00:00,2,P01107,99,REPLENISH
2025-01-01 22:00:00,2,P01108,91,REPLENISH
2025-01-01 22:00:00,2,P01109,68,REPLENISH
2025-01-01 22:00:00,2,P01110,52,REPLENISH
2025-01-01 22:00:00,2,P01111,87,REPLENISH
2025-01-01 22:00:00,2,P01112,88,REPLENISH
2025-01-01 22:00:00,2,P01113,94,REPLENISH
2025-01-01 22:00:00,2,P01114,53,REPLENISH
2025-01-01 22:00:00,2,P01115,65,REPLENISH
2025-01-01 22:00:00,2,P01116,93,REPLENISH
2025-01-01 22:00:00,2,P01117,57,REPLENISH
2025-01-01 22:00:00,2,P01118,52,REPLENISH
2025-01-01 22:00:00,2,P01119,100,REPLENISH
2025-01-01 22:00:00,2,P01120,70,REPLENISH
2025-01-01 22:00:00,2,P01121,63,REPLENISH
2025-01-01 22:00:00,2,P01122,99,REPLENISH
2025-01-01 22:00:00,2,P01123,72,REPLENISH
2025-01-01 22:00:00,2,P01124,97,REPLENISH
2025-01-01 22:00:00,2,P01125,55,REPLENISH
2025-01-01 22:00:00,2,P01126,76,REPLENISH
2025-01-01 22:00:00,2,P01127,94,REPLENISH
2025-01-01 22:00:00,2,P01128,97,REPLENISH
2025-01-01 22:00:00,2,P01129,75,REPLENISH
2025-01-01 22:00:00,2,P01130,97,REPLENISH
2025-01-01 22:00:00,2,P01131,89,REPLENISH
2025-01-01 22:00:00,2,P01132,64,REPLENISH
2025-01-01 22:00:00,2,P01133,67,REPLENISH
2025-01-01 22:00:00,2,P01134,83,REPLENISH
2025-01-01 22:00:00,2,P01135,55,REPLENISH
2025-01-01 22:00:00,2,P01136,72,REPLENISH
2025-01-01 22:00:00,2,P01137,77,REPLENISH
2025-01-01 22:00:00,2,P01138,78,REPLENISH
2025-01-01 22:00:00,2,P01139,71,REPLENISH
2025-01-01 22:00:00,2,P01140,94,REPLENISH
2025-01-01 22:00:00,2,P01141,82,REPLENISH
2025-01-01 22:00:00,2,P01142,97,REPLENISH
2025-01-01 22:00:00,2,P01143,94,REPLENISH
2025-01-01 22:00:00,2,P01144,90,REPLENISH
2025-01-01 22:00:00,2,P01145,90,REPLENISH
2025-01-01 22:00:00,2,P01146,78,REPLENISH
2025-01-01 22:00:00,2,P01147,82,REPLENISH
2025-01-01 22:00:00,2,P01148,53,REPLENISH
2025-01-01 22:00:00,2,P01149,93,REPLENISH
2025-01-01 22:00:00,2,P01150,94,REPLENISH
2025-01-01 22:00:00,2,P01151,63,REPLENISH
2025-01-01 22:00:00,2,P01152,77,REPLENISH
2025-01-01 22:00:00,2,P01153,93,REPLENISH
2025-01-01 22:00:00,2,P01154,82,REPLENISH
2025-01-01 22:00:00,2,P01155,99,REPLENISH
2025-01-01 22:00:00,2,P01156,58,REPLENISH
2025-01-01 22:00:00,2,P01157,81,REPLENISH
2025-01-01 22:00:00,2,P01158,98,REPLENISH
2025-01-01 22:00:00,2,P01159,62,REPLENISH
2025-01-01 22:00:00,2,P01160,52,REPLENISH
2025-01-01 22:00:00,2,P01161,94,REPLENISH
2025-01-01 22:00:00,2,P01162,85,REPLENISH
2025-01-01 22:00:00,2,P01163,66,REPLENISH
2025-01-01 22:00:00,2,P01164,61,REPLENISH
2025-01-01 22:00:00,2,P01165,84,REPLENISH
2025-01-01 22:00:00,2,P01166,60,REPLENISH
2025-01-01 22:00:00,2,P01167,99,REPLENISH
2025-01-01 22:00:00,2,P01168,90,REPLENISH
2025-01-01 22:00:00,2,P01169,65,REPLENISH
2025-01-01 22:00:00,2,P01170,84,REPLENISH
2025-01-01 22:00:00,2,P01171,66,REPLENISH
2025-01-01 22:00:00,2,P01172,65,REPLENISH
2025-01-01 22:00:00,2,P01173,53,REPLENISH
2025-01-01 22:00:00,2,P01174,60,REPLENISH
2025-01-01 22:00:00,2,P01175,72,REPLENISH
2025-01-01 22:00:00,2,P01176,72,REPLENISH
2025-01-01 22:00:00,2,P01177,76,REPLENISH
2025-01-01 22:00:00,2,P01178,55,REPLENISH
2025-01-01 22:00:00,2,P01179,62,REPLENISH
2025-01-01 22:00:00,2,P01180,90,REPLENISH
2025-01-01 22:00:00,2,P01181,69,REPLENISH
2025-01-01 22:00:00,2,P01182,58,REPLENISH
2025-01-01 22:00:00,2,P01183,58,REPLENISH
2025-01-01 22:00:00,2,P01184,93,REPLENISH
2025-01-01 22:00:00,2,P01185,95,REPLENISH
2025-01-01 22:00:00,2,P01186,81,REPLENISH
2025-01-01 22:00:00,2,P01187,92,REPLENISH
2025-01-01 22:00:00,2,P01188,80,REPLENISH
