date,store_id,category,avg_price,units_sold,revenue,day_of_week
2025-02-05,1,Condiments/Sauces/Spices,3.505,18,61.33,Wednesday
2025-02-05,1,Dairy & Eggs,3.6415384615384614,23,85.99,Wednesday
2025-02-05,1,Deli,6.766666666666666,8,51.849999999999994,Wednesday
2025-02-05,1,Frozen Foods,6.44,21,128.37,Wednesday
2025-02-05,1,Grains and Pasta,2.8694117647058826,29,84.43,Wednesday
2025-02-05,1,Meat and Seafood,10.086,23,248.43,Wednesday
2025-02-05,1,Pet Food,7.618333333333333,18,138.47,Wednesday
2025-02-05,1,Prepared Meals,7.6834999999999996,34,264.84000000000003,Wednesday
2025-02-05,1,Snacks/Cookies/Chips,2.676666666666667,10,26.78,Wednesday
2025-02-05,2,Alcohol,13.090625,32,398.49,Wednesday
2025-02-05,2,Bakery,4.658333333333333,16,80.8,Wednesday
2025-02-05,2,Baking,3.475,12,39.53,Wednesday
2025-02-05,2,Beverages,3.2466666666666666,36,96.11,Wednesday
2025-02-05,2,Breakfast & Cereal,4.493181818181818,36,168.38,Wednesday
2025-02-05,2,Candy,2.6799999999999997,22,57.51,Wednesday
2025-02-05,2,Condiments/Sauces/Spices,3.58578947368421,38,136.99,Wednesday
2025-02-05,2,Dairy & Eggs,3.5066666666666664,18,62.47,Wednesday
2025-02-05,2,Deli,5.806,24,143.87,Wednesday
2025-02-05,2,Frozen Foods,7.0138461538461545,22,137.53,Wednesday
2025-02-05,2,Grains and Pasta,2.721818181818182,18,50.13,Wednesday
2025-02-05,2,Meat and Seafood,9.526666666666667,29,268.1,Wednesday
2025-02-05,2,Pet Food,6.544545454545454,17,111.37,Wednesday
2025-02-05,2,Prepared Meals,8.32,30,245.24,Wednesday
2025-02-05,2,Snacks/Cookies/Chips,2.945333333333333,25,75.67,Wednesday
2025-02-05,3,Alcohol,13.002105263157894,30,379.63,Wednesday
2025-02-05,3,Bakery,4.004375,30,108.45,Wednesday
2025-02-05,3,Baking,3.3603846153846155,41,135.01999999999998,Wednesday
2025-02-05,3,Beverages,3.2357142857142853,25,64.31,Wednesday
2025-02-05,3,Breakfast & Cereal,4.3052631578947365,32,136.1,Wednesday
2025-02-05,3,Candy,2.3383333333333334,38,87.64,Wednesday
2025-02-05,3,Condiments/Sauces/Spices,3.7079999999999997,33,121.06,Wednesday
2025-02-05,3,Dairy & Eggs,3.3266666666666667,31,104.52,Wednesday
2025-02-05,3,Deli,5.9455,30,176.02,Wednesday
2025-02-05,3,Frozen Foods,6.44125,28,163.01,Wednesday
2025-02-05,3,Grains and Pasta,2.693888888888889,28,74.96,Wednesday
2025-02-05,3,Meat and Seafood,9.074000000000002,25,234.75,Wednesday
2025-02-05,3,Pet Food,6.711333333333333,19,129.93,Wednesday
2025-02-05,3,Prepared Meals,7.736000000000001,25,193.89,Wednesday
2025-02-05,3,Snacks/Cookies/Chips,3.2136842105263157,37,121.45,Wednesday
2025-02-05,4,Alcohol,12.295,24,291.94,Wednesday
2025-02-05,4,Bakery,4.117142857142857,28,116.5,Wednesday
2025-02-05,4,Baking,4.084117647058823,35,131.41,Wednesday
2025-02-05,4,Beverages,3.5503846153846155,45,121.74,Wednesday
2025-02-05,4,Breakfast & Cereal,5.032105263157895,32,161.01,Wednesday
2025-02-05,4,Candy,2.44,27,66.88,Wednesday
2025-02-05,4,Condiments/Sauces/Spices,3.9907142857142857,20,74.82,Wednesday
2025-02-05,4,Dairy & Eggs,3.6026666666666665,24,86.68,Wednesday
2025-02-05,4,Deli,5.896875,21,122.0,Wednesday
2025-02-05,4,Frozen Foods,6.566666666666666,22,127.28,Wednesday
2025-02-05,4,Grains and Pasta,2.7486206896551724,46,128.57999999999998,Wednesday
2025-02-05,4,Meat and Seafood,10.581538461538461,22,221.27,Wednesday
2025-02-05,4,Pet Food,6.94,26,182.39,Wednesday
2025-02-05,4,Prepared Meals,7.977407407407407,39,304.49,Wednesday
2025-02-05,4,Snacks/Cookies/Chips,3.1645454545454546,37,116.66,Wednesday
2025-02-05,5,Alcohol,12.58,56,690.91,Wednesday
2025-02-05,5,Bakery,3.647586206896552,42,154.56,Wednesday
2025-02-05,5,Baking,3.7011764705882353,56,209.77,Wednesday
2025-02-05,5,Beverages,2.9613793103448276,44,104.44,Wednesday
2025-02-05,5,Breakfast & Cereal,4.443225806451613,55,238.96,Wednesday
2025-02-05,5,Candy,2.6175,43,110.5,Wednesday
2025-02-05,5,Condiments/Sauces/Spices,3.5674193548387096,55,192.99,Wednesday
2025-02-05,5,Dairy & Eggs,3.7304000000000004,44,165.57,Wednesday
2025-02-05,5,Deli,6.769736842105263,59,393.67,Wednesday
2025-02-05,5,Frozen Foods,6.809166666666666,40,248.5,Wednesday
2025-02-05,5,Grains and Pasta,2.7988571428571425,60,169.45,Wednesday
2025-02-05,5,Meat and Seafood,9.342432432432433,59,548.81,Wednesday
2025-02-05,5,Pet Food,7.196521739130434,35,255.33,Wednesday
2025-02-05,5,Prepared Meals,8.0448,42,353.59999999999997,Wednesday
2025-02-05,5,Snacks/Cookies/Chips,3.1619512195121953,71,222.6,Wednesday
2025-02-06,1,Alcohol,12.318999999999999,17,207.76,Thursday
2025-02-06,1,Bakery,4.0600000000000005,21,83.93,Thursday
2025-02-06,1,Baking,3.838,16,60.63,Thursday
2025-02-06,1,Beverages,2.9325,13,31.17,Thursday
2025-02-06,1,Breakfast & Cereal,5.0216666666666665,19,91.5,Thursday
2025-02-06,1,Candy,2.3845454545454547,21,50.92,Thursday
2025-02-06,1,Condiments/Sauces/Spices,3.0342857142857147,11,31.87,Thursday
2025-02-06,1,Dairy & Eggs,3.677692307692308,23,82.34,Thursday
2025-02-06,1,Deli,6.140714285714286,22,133.35,Thursday
2025-02-06,1,Frozen Foods,7.053333333333333,14,84.96000000000001,Thursday
2025-02-06,1,Grains and Pasta,2.4050000000000002,26,65.34,Thursday
2025-02-06,1,Meat and Seafood,9.373999999999999,9,77.61,Thursday
2025-02-06,1,Pet Food,7.13,8,57.04,Thursday
2025-02-06,1,Prepared Meals,8.202727272727273,42,339.21,Thursday
2025-02-06,1,Snacks/Cookies/Chips,2.82,12,32.5,Thursday
2025-02-06,2,Alcohol,12.3615,34,416.88,Thursday
2025-02-06,2,Bakery,3.4494736842105267,30,102.14,Thursday
2025-02-06,2,Baking,3.7993333333333337,25,95.17,Thursday
2025-02-06,2,Beverages,3.177647058823529,28,70.93,Thursday
2025-02-06,2,Breakfast & Cereal,4.6445454545454545,29,135.02,Thursday
2025-02-06,2,Candy,2.5799999999999996,22,56.42,Thursday
2025-02-06,2,Condiments/Sauces/Spices,3.88,22,83.3,Thursday
2025-02-06,2,Dairy & Eggs,3.623529411764706,29,101.95,Thursday
2025-02-06,2,Deli,6.581999999999999,29,186.67,Thursday
2025-02-06,2,Frozen Foods,7.3759999999999994,17,109.41,Thursday
2025-02-06,2,Grains and Pasta,2.74,27,73.67,Thursday
2025-02-06,2,Meat and Seafood,9.726666666666667,28,270.79,Thursday
2025-02-06,2,Pet Food,7.846000000000001,19,144.91,Thursday
2025-02-06,2,Prepared Meals,8.43157894736842,35,284.41,Thursday
2025-02-06,2,Snacks/Cookies/Chips,3.175,11,34.03,Thursday
2025-02-06,3,Alcohol,11.698947368421052,30,347.87,Thursday
2025-02-06,3,Bakery,3.7676923076923075,41,139.77,Thursday
2025-02-06,3,Baking,3.6075,36,130.17,Thursday
2025-02-06,3,Beverages,3.027142857142857,30,73.17999999999999,Thursday
2025-02-06,3,Breakfast & Cereal,4.35,42,179.44,Thursday
2025-02-06,3,Candy,2.656875,47,124.67,Thursday
2025-02-06,3,Condiments/Sauces/Spices,4.057368421052632,30,124.44,Thursday
2025-02-06,3,Dairy & Eggs,3.655625,53,194.07,Thursday
2025-02-06,3,Deli,6.058260869565218,33,190.62,Thursday
2025-02-06,3,Frozen Foods,6.253,34,187.22,Thursday
2025-02-06,3,Grains and Pasta,2.6533333333333333,50,122.25,Thursday
2025-02-06,3,Meat and Seafood,9.51,40,376.83,Thursday
2025-02-06,3,Pet Food,8.02157894736842,34,269.85,Thursday
2025-02-06,3,Prepared Meals,7.834285714285714,52,429.17,Thursday
2025-02-06,3,Snacks/Cookies/Chips,3.208421052631579,38,122.23,Thursday
2025-02-06,4,Alcohol,12.710799999999999,38,494.85,Thursday
2025-02-06,4,Bakery,4.28925925925926,41,180.26,Thursday
2025-02-06,4,Baking,3.418421052631579,30,101.04,Thursday
2025-02-06,4,Beverages,3.2,37,100.37,Thursday
2025-02-06,4,Breakfast & Cereal,4.455652173913044,38,167.72,Thursday
2025-02-06,4,Candy,2.4692857142857143,21,51.17,Thursday
2025-02-06,4,Condiments/Sauces/Spices,3.842571428571429,68,268.22,Thursday
2025-02-06,4,Dairy & Eggs,3.5399999999999996,21,79.41,Thursday
2025-02-06,4,Deli,6.3173076923076925,40,242.61,Thursday
2025-02-06,4,Frozen Foods,7.073939393939394,48,308.18,Thursday
2025-02-06,4,Grains and Pasta,2.4835000000000003,68,169.45,Thursday
2025-02-06,4,Meat and Seafood,9.1408,40,372.65,Thursday
2025-02-06,4,Pet Food,7.915909090909091,36,283.53,Thursday
2025-02-06,4,Prepared Meals,7.949999999999999,58,451.23,Thursday
2025-02-06,4,Snacks/Cookies/Chips,3.2214814814814816,36,114.12,Thursday
2025-02-06,5,Alcohol,12.815,46,567.47,Thursday
2025-02-06,5,Bakery,3.8225000000000002,66,252.42,Thursday
2025-02-06,5,Baking,3.812,66,237.05,Thursday
2025-02-06,5,Beverages,3.045531914893617,72,180.45,Thursday
2025-02-06,5,Breakfast & Cereal,5.035161290322581,57,283.93,Thursday
2025-02-06,5,Candy,2.466785714285714,46,111.3,Thursday
2025-02-06,5,Condiments/Sauces/Spices,3.4681818181818183,37,131.06,Thursday
2025-02-06,5,Dairy & Eggs,3.4377272727272725,42,140.65,Thursday
2025-02-06,5,Deli,6.768260869565217,38,261.03,Thursday
2025-02-06,5,Frozen Foods,6.558275862068966,52,309.01,Thursday
2025-02-06,5,Grains and Pasta,2.5663636363636364,56,144.3,Thursday
2025-02-06,5,Meat and Seafood,8.996666666666666,53,482.72,Thursday
2025-02-06,5,Pet Food,8.3190625,50,415.89,Thursday
2025-02-06,5,Prepared Meals,7.698529411764706,49,388.78,Thursday
2025-02-06,5,Snacks/Cookies/Chips,3.257837837837838,57,186.04,Thursday
2025-02-07,1,Alcohol,12.618,28,365.94,Friday
2025-02-07,1,Bakery,3.7624999999999997,20,75.47,Friday
2025-02-07,1,Baking,3.53,36,120.45,Friday
2025-02-07,1,Beverages,3.213,33,86.21000000000001,Friday
2025-02-07,1,Breakfast & Cereal,4.421304347826087,41,176.9,Friday
2025-02-07,1,Candy,2.4042857142857144,20,45.98,Friday
2025-02-07,1,Condiments/Sauces/Spices,3.8404761904761906,38,150.31,Friday
2025-02-07,1,Dairy & Eggs,3.5164705882352942,32,111.86,Friday
2025-02-07,1,Deli,7.2275,26,198.23000000000002,Friday
2025-02-07,1,Frozen Foods,6.2700000000000005,22,122.48,Friday
2025-02-07,1,Grains and Pasta,2.5617647058823527,27,70.78,Friday
2025-02-07,1,Meat and Seafood,9.461538461538462,21,213.08,Friday
2025-02-07,1,Pet Food,7.320714285714286,16,114.71,Friday
2025-02-07,1,Prepared Meals,7.564736842105263,33,246.29,Friday
2025-02-07,1,Snacks/Cookies/Chips,3.1023809523809525,37,114.78,Friday
2025-02-07,2,Alcohol,12.842105263157896,31,412.75,Friday
2025-02-07,2,Bakery,4.034736842105263,28,115.55,Friday
2025-02-07,2,Baking,3.6405882352941177,23,85.46000000000001,Friday
2025-02-07,2,Beverages,3.1366666666666667,30,76.17,Friday
2025-02-07,2,Breakfast & Cereal,4.908571428571428,33,161.91,Friday
2025-02-07,2,Candy,2.4441666666666664,37,92.82,Friday
2025-02-07,2,Condiments/Sauces/Spices,3.790625,27,97.7,Friday
2025-02-07,2,Dairy & Eggs,3.756470588235294,32,125.04,Friday
2025-02-07,2,Deli,5.607,31,178.41,Friday
2025-02-07,2,Frozen Foods,7.365625,28,187.51,Friday
2025-02-07,2,Grains and Pasta,2.8354166666666667,43,117.38,Friday
2025-02-07,2,Meat and Seafood,9.124090909090908,40,362.39,Friday
2025-02-07,2,Pet Food,7.622777777777778,27,205.68,Friday
2025-02-07,2,Prepared Meals,8.6,47,394.72,Friday
2025-02-07,2,Snacks/Cookies/Chips,3.2055555555555557,29,92.11,Friday
2025-02-07,3,Alcohol,12.5128,43,529.85,Friday
2025-02-07,3,Bakery,4.130909090909091,58,211.39,Friday
2025-02-07,3,Baking,3.8205,39,137.37,Friday
2025-02-07,3,Beverages,3.341578947368421,28,74.82000000000001,Friday
2025-02-07,3,Breakfast & Cereal,4.517,35,158.5,Friday
2025-02-07,3,Candy,2.412962962962963,48,118.14,Friday
2025-02-07,3,Condiments/Sauces/Spices,3.7616666666666667,38,152.22,Friday
2025-02-07,3,Dairy & Eggs,3.760869565217391,40,155.0,Friday
2025-02-07,3,Deli,6.454999999999999,41,251.48,Friday
2025-02-07,3,Frozen Foods,6.8864,46,275.35,Friday
2025-02-07,3,Grains and Pasta,2.56,47,112.19,Friday
2025-02-07,3,Meat and Seafood,9.290740740740741,50,460.49,Friday
2025-02-07,3,Pet Food,7.222608695652174,33,240.52,Friday
2025-02-07,3,Prepared Meals,8.218260869565217,43,337.71,Friday
2025-02-07,3,Snacks/Cookies/Chips,3.333666666666667,51,170.43,Friday
2025-02-07,4,Alcohol,12.96653846153846,48,617.86,Friday
2025-02-07,4,Bakery,4.187096774193549,44,184.76999999999998,Friday
2025-02-07,4,Baking,3.878461538461538,66,250.65,Friday
2025-02-07,4,Beverages,3.104193548387097,53,133.72,Friday
2025-02-07,4,Breakfast & Cereal,4.663783783783784,57,258.64,Friday
2025-02-07,4,Candy,2.536774193548387,51,137.04,Friday
2025-02-07,4,Condiments/Sauces/Spices,3.9687878787878788,58,221.01999999999998,Friday
2025-02-07,4,Dairy & Eggs,3.3339130434782613,39,137.75,Friday
2025-02-07,4,Deli,6.376774193548387,60,375.43,Friday
2025-02-07,4,Frozen Foods,6.298055555555555,66,385.01,Friday
2025-02-07,4,Grains and Pasta,2.4888235294117647,57,141.97,Friday
2025-02-07,4,Meat and Seafood,10.176285714285715,59,583.1,Friday
2025-02-07,4,Pet Food,6.791333333333333,50,333.46,Friday
2025-02-07,4,Prepared Meals,7.781860465116279,72,558.18,Friday
2025-02-07,4,Snacks/Cookies/Chips,2.887272727272727,32,92.78,Friday
2025-02-07,5,Alcohol,12.071904761904761,78,953.57,Friday
2025-02-07,5,Bakery,4.409393939393939,48,206.82,Friday
2025-02-07,5,Baking,3.5851428571428574,59,207.53,Friday
2025-02-07,5,Beverages,3.3171794871794873,69,181.75,Friday
2025-02-07,5,Breakfast & Cereal,5.051702127659575,78,385.81,Friday
2025-02-07,5,Candy,2.61625,58,151.81,Friday
2025-02-07,5,Condiments/Sauces/Spices,3.4866666666666664,59,211.16,Friday
2025-02-07,5,Dairy & Eggs,3.6172222222222223,56,205.33,Friday
2025-02-07,5,Deli,6.42,54,354.05,Friday
2025-02-07,5,Frozen Foods,6.593636363636364,51,296.44,Friday
2025-02-07,5,Grains and Pasta,2.4855,65,162.19,Friday
2025-02-07,5,Meat and Seafood,9.655365853658537,72,712.73,Friday
2025-02-07,5,Pet Food,7.594516129032258,48,359.11,Friday
2025-02-07,5,Prepared Meals,7.379782608695653,80,586.07,Friday
2025-02-07,5,Snacks/Cookies/Chips,3.2480555555555553,60,197.72,Friday
2025-02-08,1,Alcohol,13.042380952380952,34,441.71999999999997,Saturday
2025-02-08,1,Bakery,3.714444444444444,18,68.95,Saturday
2025-02-08,1,Baking,3.7141176470588237,30,107.46,Saturday
2025-02-08,1,Beverages,3.1223076923076927,20,50.18,Saturday
2025-02-08,1,Breakfast & Cereal,5.193636363636364,22,112.08,Saturday
2025-02-08,1,Candy,2.325,22,53.2,Saturday
2025-02-08,1,Condiments/Sauces/Spices,3.6538461538461537,21,77.91,Saturday
2025-02-08,1,Dairy & Eggs,3.378,27,89.06,Saturday
2025-02-08,1,Deli,6.3315789473684205,37,238.43,Saturday
2025-02-08,1,Frozen Foods,6.5576923076923075,21,123.89999999999999,Saturday
2025-02-08,1,Grains and Pasta,2.638888888888889,32,82.4,Saturday
2025-02-08,1,Meat and Seafood,9.3225,17,162.67000000000002,Saturday
2025-02-08,1,Pet Food,7.641,13,101.05,Saturday
2025-02-08,1,Prepared Meals,8.337,17,140.3,Saturday
2025-02-08,1,Snacks/Cookies/Chips,3.043529411764706,32,98.22,Saturday
2025-02-08,2,Alcohol,11.776111111111112,29,350.17,Saturday
2025-02-08,2,Bakery,3.76375,42,155.0,Saturday
2025-02-08,2,Baking,3.7656521739130433,39,149.81,Saturday
2025-02-08,2,Beverages,3.273157894736842,29,76.51,Saturday
2025-02-08,2,Breakfast & Cereal,4.624761904761905,33,147.78,Saturday
2025-02-08,2,Candy,2.334,34,78.97,Saturday
2025-02-08,2,Condiments/Sauces/Spices,3.477727272727273,39,135.29,Saturday
2025-02-08,2,Dairy & Eggs,3.448888888888889,29,97.26,Saturday
2025-02-08,2,Deli,6.4874074074074075,43,285.73,Saturday
2025-02-08,2,Frozen Foods,6.132857142857143,29,153.47,Saturday
2025-02-08,2,Grains and Pasta,2.7046875,50,135.36,Saturday
2025-02-08,2,Meat and Seafood,8.7736,34,313.3,Saturday
2025-02-08,2,Pet Food,6.857333333333333,22,151.98,Saturday
2025-02-08,2,Prepared Meals,8.104090909090909,39,323.98,Saturday
2025-02-08,2,Snacks/Cookies/Chips,3.21375,26,85.37,Saturday
2025-02-08,3,Alcohol,13.103333333333333,36,486.06,Saturday
2025-02-08,3,Bakery,4.026875,27,97.31,Saturday
2025-02-08,3,Baking,3.621578947368421,31,106.66,Saturday
2025-02-08,3,Beverages,3.457,31,83.94,Saturday
2025-02-08,3,Breakfast & Cereal,4.665,50,234.7,Saturday
2025-02-08,3,Candy,2.585909090909091,34,87.99,Saturday
2025-02-08,3,Condiments/Sauces/Spices,3.6641176470588235,26,94.65,Saturday
2025-02-08,3,Dairy & Eggs,3.569545454545455,35,132.35,Saturday
2025-02-08,3,Deli,5.841428571428572,34,185.13,Saturday
2025-02-08,3,Frozen Foods,6.718333333333334,43,265.11,Saturday
2025-02-08,3,Grains and Pasta,2.6459375,56,140.41,Saturday
2025-02-08,3,Meat and Seafood,9.733181818181817,40,416.48,Saturday
2025-02-08,3,Pet Food,7.005,41,288.52,Saturday
2025-02-08,3,Prepared Meals,8.110909090909091,38,295.85,Saturday
2025-02-08,3,Snacks/Cookies/Chips,3.151212121212121,53,167.58,Saturday
2025-02-08,4,Alcohol,11.233225806451614,57,657.66,Saturday
2025-02-08,4,Bakery,4.0407142857142855,46,194.2,Saturday
2025-02-08,4,Baking,3.708611111111111,53,181.73,Saturday
2025-02-08,4,Beverages,3.1191666666666666,54,138.79,Saturday
2025-02-08,4,Breakfast & Cereal,4.83625,55,274.42,Saturday
2025-02-08,4,Candy,2.454242424242424,54,129.52,Saturday
2025-02-08,4,Condiments/Sauces/Spices,3.7961538461538464,44,168.47,Saturday
2025-02-08,4,Dairy & Eggs,3.5710344827586207,44,156.71,Saturday
2025-02-08,4,Deli,7.0025,58,399.7,Saturday
2025-02-08,4,Frozen Foods,6.895714285714286,47,302.31,Saturday
2025-02-08,4,Grains and Pasta,2.861875,55,156.7,Saturday
2025-02-08,4,Meat and Seafood,9.200000000000001,39,361.67,Saturday
2025-02-08,4,Pet Food,6.829444444444444,35,228.4,Saturday
2025-02-08,4,Prepared Meals,7.853529411764705,55,433.58,Saturday
2025-02-08,4,Snacks/Cookies/Chips,3.191951219512195,67,213.08,Saturday
2025-02-08,5,Alcohol,12.159736842105263,56,695.04,Saturday
2025-02-08,5,Bakery,3.8358974358974356,56,210.56,Saturday
2025-02-08,5,Baking,3.724,55,201.29,Saturday
2025-02-08,5,Beverages,3.16875,65,166.01,Saturday
2025-02-08,5,Breakfast & Cereal,4.5424999999999995,54,244.78,Saturday
2025-02-08,5,Candy,2.533684210526316,72,178.67000000000002,Saturday
2025-02-08,5,Condiments/Sauces/Spices,3.6174999999999997,70,252.71,Saturday
2025-02-08,5,Dairy & Eggs,3.4705263157894737,64,222.71,Saturday
2025-02-08,5,Deli,5.861578947368422,58,343.55,Saturday
2025-02-08,5,Frozen Foods,6.70390243902439,68,409.97,Saturday
2025-02-08,5,Grains and Pasta,2.667317073170732,76,203.0,Saturday
2025-02-08,5,Meat and Seafood,9.386857142857144,62,584.4,Saturday
2025-02-08,5,Pet Food,6.900540540540541,67,461.81,Saturday
2025-02-08,5,Prepared Meals,8.2475,84,706.02,Saturday
2025-02-08,5,Snacks/Cookies/Chips,3.111891891891892,57,179.76,Saturday
2025-02-09,1,Alcohol,12.824000000000002,14,170.44,Sunday
2025-02-09,1,Bakery,4.4366666666666665,20,85.09,Sunday
2025-02-09,1,Baking,3.657,13,48.33,Sunday
2025-02-09,1,Beverages,3.206470588235294,27,69.54,Sunday
2025-02-09,1,Breakfast & Cereal,4.405,28,120.69,Sunday
2025-02-09,1,Candy,2.6421428571428573,24,63.85,Sunday
2025-02-09,1,Condiments/Sauces/Spices,3.662,26,91.38,Sunday
2025-02-09,1,Dairy & Eggs,3.5252380952380955,30,99.76,Sunday
2025-02-09,1,Deli,6.201428571428571,9,54.62,Sunday
2025-02-09,1,Frozen Foods,6.944375,27,195.6,Sunday
2025-02-09,1,Grains and Pasta,2.793846153846154,22,57.45,Sunday
2025-02-09,1,Meat and Seafood,8.83090909090909,16,130.32,Sunday
2025-02-09,1,Pet Food,7.406666666666666,24,175.63,Sunday
2025-02-09,1,Prepared Meals,7.7352380952380955,33,258.36,Sunday
2025-02-09,1,Snacks/Cookies/Chips,2.9988888888888887,35,104.36,Sunday
2025-02-09,2,Alcohol,12.495000000000001,49,614.06,Sunday
2025-02-09,2,Bakery,4.336206896551724,54,232.34,Sunday
2025-02-09,2,Baking,3.9596,40,156.8,Sunday
2025-02-09,2,Beverages,3.307777777777778,29,77.75,Sunday
2025-02-09,2,Breakfast & Cereal,4.792068965517242,50,241.17000000000002,Sunday
2025-02-09,2,Candy,2.3504166666666664,37,88.4,Sunday
2025-02-09,2,Condiments/Sauces/Spices,4.379545454545454,31,139.7,Sunday
2025-02-09,2,Dairy & Eggs,3.554375,47,158.67,Sunday
2025-02-09,2,Deli,6.2003125,59,376.18,Sunday
2025-02-09,2,Frozen Foods,6.491034482758621,49,324.34,Sunday
2025-02-09,2,Grains and Pasta,2.7352,43,111.97,Sunday
2025-02-09,2,Meat and Seafood,9.646666666666667,38,354.93,Sunday
2025-02-09,2,Pet Food,7.987857142857143,50,400.58,Sunday
2025-02-09,2,Prepared Meals,7.931153846153847,50,378.85,Sunday
2025-02-09,2,Snacks/Cookies/Chips,3.2160714285714285,47,149.45,Sunday
2025-02-09,3,Alcohol,12.659749999999999,65,815.14,Sunday
2025-02-09,3,Bakery,3.927575757575758,59,225.81,Sunday
2025-02-09,3,Baking,3.7864,42,157.05,Sunday
2025-02-09,3,Beverages,3.3726086956521737,49,130.72,Sunday
2025-02-09,3,Breakfast & Cereal,4.758846153846154,45,212.9,Sunday
2025-02-09,3,Candy,2.4792,38,94.27,Sunday
2025-02-09,3,Condiments/Sauces/Spices,3.719310344827586,46,163.38,Sunday
2025-02-09,3,Dairy & Eggs,3.5006451612903224,57,183.09,Sunday
2025-02-09,3,Deli,6.039545454545455,78,477.34,Sunday
2025-02-09,3,Frozen Foods,6.814642857142857,47,321.15,Sunday
2025-02-09,3,Grains and Pasta,2.5617073170731706,68,157.19,Sunday
2025-02-09,3,Meat and Seafood,8.7584,40,342.4,Sunday
2025-02-09,3,Pet Food,7.770256410256411,64,509.06,Sunday
2025-02-09,3,Prepared Meals,8.013684210526316,57,454.39,Sunday
2025-02-09,3,Snacks/Cookies/Chips,3.25375,62,204.63,Sunday
2025-02-09,4,Alcohol,12.755384615384616,44,545.57,Sunday
2025-02-09,4,Bakery,4.2215625,44,181.0,Sunday
2025-02-09,4,Baking,3.646521739130435,35,128.65,Sunday
2025-02-09,4,Beverages,3.3666666666666667,38,103.36,Sunday
2025-02-09,4,Breakfast & Cereal,4.455666666666667,48,215.93,Sunday
2025-02-09,4,Candy,2.5124137931034483,49,122.87,Sunday
2025-02-09,4,Condiments/Sauces/Spices,3.5896296296296297,39,141.52,Sunday
2025-02-09,4,Dairy & Eggs,3.52258064516129,53,183.03,Sunday
2025-02-09,4,Deli,6.535555555555556,47,317.95,Sunday
2025-02-09,4,Frozen Foods,7.075769230769231,42,300.0,Sunday
2025-02-09,4,Grains and Pasta,2.7613793103448274,48,119.14,Sunday
2025-02-09,4,Meat and Seafood,9.497777777777777,32,305.69,Sunday
2025-02-09,4,Pet Food,7.079444444444444,28,190.4,Sunday
2025-02-09,4,Prepared Meals,8.289655172413793,49,389.96,Sunday
2025-02-09,4,Snacks/Cookies/Chips,3.108571428571429,42,132.44,Sunday
2025-02-09,5,Alcohol,12.6165,73,918.85,Sunday
2025-02-09,5,Bakery,3.9692857142857143,64,252.85,Sunday
2025-02-09,5,Baking,3.805945945945946,59,224.9,Sunday
2025-02-09,5,Beverages,3.150232558139535,71,174.46,Sunday
2025-02-09,5,Breakfast & Cereal,4.769791666666666,87,413.28,Sunday
2025-02-09,5,Candy,2.408809523809524,63,155.4,Sunday
2025-02-09,5,Condiments/Sauces/Spices,3.6104999999999996,74,258.36,Sunday
2025-02-09,5,Dairy & Eggs,3.385121951219512,65,194.84,Sunday
2025-02-09,5,Deli,6.082051282051282,72,434.94,Sunday
2025-02-09,5,Frozen Foods,6.8459375,45,309.15,Sunday
2025-02-09,5,Grains and Pasta,2.4883333333333333,91,207.92,Sunday
2025-02-09,5,Meat and Seafood,9.235106382978724,89,816.34,Sunday
2025-02-09,5,Pet Food,7.15655172413793,51,366.94,Sunday
2025-02-09,5,Prepared Meals,7.735409836065574,106,831.49,Sunday
2025-02-09,5,Snacks/Cookies/Chips,3.1020454545454546,72,226.46,Sunday
2025-02-10,1,Alcohol,11.921052631578947,33,397.59000000000003,Monday
2025-02-10,1,Bakery,4.149090909090909,20,82.58,Monday
2025-02-10,1,Baking,3.9513333333333334,19,76.82,Monday
2025-02-10,1,Beverages,3.333636363636364,16,42.15,Monday
2025-02-10,1,Breakfast & Cereal,4.380833333333333,22,90.86,Monday
2025-02-10,1,Candy,2.636,15,39.61,Monday
2025-02-10,1,Condiments/Sauces/Spices,4.184,14,59.89,Monday
2025-02-10,1,Dairy & Eggs,3.8061538461538458,22,86.47,Monday
2025-02-10,1,Deli,6.034000000000001,24,144.3,Monday
2025-02-10,1,Frozen Foods,6.731999999999999,17,121.50999999999999,Monday
2025-02-10,1,Grains and Pasta,2.406315789473684,34,73.33,Monday
2025-02-10,1,Meat and Seafood,10.194285714285714,11,97.06,Monday
2025-02-10,1,Pet Food,7.415384615384616,20,142.78,Monday
2025-02-10,1,Prepared Meals,7.583499999999999,38,292.63,Monday
2025-02-10,1,Snacks/Cookies/Chips,3.286363636363636,21,71.16,Monday
2025-02-10,2,Alcohol,14.036153846153846,21,296.05,Monday
2025-02-10,2,Bakery,4.042142857142857,25,102.24000000000001,Monday
2025-02-10,2,Baking,3.5936363636363637,16,57.97,Monday
2025-02-10,2,Beverages,3.446923076923077,20,55.81,Monday
2025-02-10,2,Breakfast & Cereal,4.614545454545454,16,73.75,Monday
2025-02-10,2,Candy,2.535833333333333,21,52.099999999999994,Monday
2025-02-10,2,Condiments/Sauces/Spices,3.6166666666666663,24,84.47,Monday
2025-02-10,2,Dairy & Eggs,3.2283333333333335,19,57.1,Monday
2025-02-10,2,Deli,6.108181818181818,18,110.73,Monday
2025-02-10,2,Frozen Foods,6.604545454545455,15,100.2,Monday
