store_id,category,week_start,revenue,units,unique_baskets,realized_discount,eff_discount_rate,treated_planned,treated_realized,promo_type,discount_depth_plan,baseline_revenue_4w_nonpromo,lift_pct_revenue,baseline_rev_4w_pre_any,lift_pct_revenue_any,baseline_rev_12w_nonpromo,lift_pct_revenue_nonpromo12,baseline_rev_8w_pre_allowpromo2,lift_pct_revenue_8w_allowpromo2,baseline_rev_seasonal_woi,lift_pct_revenue_seasonal,units_1w_pre,units_4w_pre,trend_4w_units,revenue_1w_pre,revenue_4w_pre,avg_price_pre_4w,promo_freq_8w,realized_promo_freq_8w,week_of_year,is_year_start,is_year_end
S0002,Beverages,2025-07-06,739.42,228,130,13.489002154969437,0.01824267960694793,0,1,None,,584.38,0.2653068209042061,694.2950000000001,0.06499398670593895,584.38,0.2653068209042061,,,,,204.0,210.75,0.6999999999999902,670.34,694.2950000000001,3.295232144992074,1.0,8.0,27,0,0
S0002,Beverages,2025-07-13,579.93,213,116,17.178575748209607,0.02962180909456246,1,1,Coupon,15.0,584.38,-0.0076149081077381935,716.665,-0.1907934669615511,584.38,-0.0076149081077381935,,,,,228.0,218.5,-1.0000000000000082,739.42,716.665,3.2812027345370023,1.0,8.0,28,0,0
S0002,Beverages,2025-07-20,733.4,225,127,12.126451644414932,0.016534567281722024,0,1,None,,584.38,0.2550053047674458,676.7750000000001,0.08366887074729397,584.38,0.2550053047674458,,,,,213.0,214.75,2.100000000000009,579.93,676.7750000000001,3.151027450375895,2.0,8.0,29,0,0
S0002,Beverages,2025-07-27,676.43,207,112,32.28927864558934,0.047734841218735634,0,1,None,,584.38,0.15751736883534678,680.7724999999999,-0.0063787829267486175,584.38,0.15751736883534678,,,,,225.0,217.5,4.799999999999998,733.4,680.7724999999999,3.1278205448722605,2.0,8.0,30,0,0
S0002,Beverages,2025-08-03,614.94,189,104,8.640376420506398,0.014050763359850386,0,1,None,,584.38,0.052294739724152196,682.2950000000001,-0.09871829633809424,584.38,0.052294739724152196,,,,,207.0,218.25,-5.099999999999983,676.43,682.2950000000001,3.1232698912774897,1.0,8.0,31,0,0
S0002,Beverages,2025-08-10,646.97,193,96,4.9378149270352525,0.007632216218735416,0,1,None,,584.38,0.10710496594681548,651.175,-0.006457557492225481,584.38,0.10710496594681548,,,,,189.0,208.5,-9.000000000000007,614.94,651.175,3.125915045830539,1.0,8.0,32,0,0
S0002,Beverages,2025-08-17,726.5,221,129,13.353549170208222,0.018380659559818612,0,1,None,,584.38,0.243197919162189,667.935,0.08768068749204647,584.38,0.243197919162189,,,,,193.0,203.5,-11.400000000000004,646.97,667.935,3.2832900731968087,1.0,8.0,33,0,0
S0002,Beverages,2025-08-24,627.59,187,107,33.218504868338755,0.05293026477212631,0,1,None,,584.38,0.07394161333378972,666.21,-0.057969709250836825,584.38,0.07394161333378972,,,,,221.0,202.5,4.60000000000002,726.5,666.21,3.2902337634934407,1.0,8.0,34,0,0
S0002,Beverages,2025-08-31,762.74,229,121,77.76896882115504,0.10195999793003518,0,1,None,,584.38,0.3052123618193641,654.0,0.1662691131498471,584.38,0.3052123618193641,,,,,187.0,197.5,2.200000000000001,627.59,654.0,3.3123133832201193,1.0,8.0,35,0,0
S0002,Beverages,2025-09-07,604.68,195,109,3.0647150946596713,0.005068325551795448,0,1,None,,584.38,0.03473767069372661,690.95,-0.12485708083074042,584.38,0.03473767069372661,,,,,229.0,207.5,7.399999999999982,762.74,690.95,3.331586274327071,1.0,8.0,36,0,0
S0002,Beverages,2025-09-14,545.49,162,93,4.6314247139611435,0.008490393433355595,0,1,None,,584.38,-0.06654916321571577,680.3774999999999,-0.19825391051291372,584.38,-0.06654916321571577,,,,,195.0,208.0,-3.600000000000011,604.68,680.3774999999999,3.2687730021070633,0.0,8.0,37,0,0
S0002,Beverages,2025-09-21,523.68,217,112,13.809535356590189,0.026370179034124256,1,1,Coupon,25.0,584.38,-0.1038707690201582,635.125,-0.17546939578823073,584.38,-0.1038707690201582,,,,,162.0,193.25,-10.899999999999999,545.49,635.125,3.2887459784770985,0.0,8.0,38,0,0
S0002,Beverages,2025-09-28,544.24,167,97,32.03151580797169,0.05885549722176188,0,1,None,,584.38,-0.06868818234710289,609.1474999999999,-0.10655465219835905,584.38,-0.06868818234710289,,,,,217.0,200.75,-6.900000000000001,523.68,609.1474999999999,3.053039886656206,1.0,8.0,39,0,0
S0002,Beverages,2025-10-05,669.35,206,124,28.145753374851864,0.04204938130253509,0,1,None,,584.38,0.14540196447517031,554.5225,0.207074555135274,584.38,0.14540196447517031,,,,,167.0,185.25,-2.9000000000000066,544.24,554.5225,3.0350848360587106,1.0,8.0,40,0,0
S0002,Beverages,2025-10-12,713.2,218,117,16.73108867584488,0.02345918210297936,0,1,None,,584.38,0.2204387556042302,570.69,0.2497152569696332,584.38,0.2204387556042302,,,,,206.0,188.0,8.199999999999994,669.35,570.69,3.0721720279929903,1.0,8.0,41,0,0
S0002,Beverages,2025-10-19,606.21,184,100,10.119047731569,0.01669231410166279,0,1,None,,584.38,0.03735583011054458,612.6175000000001,-0.010459218027562103,584.38,0.03735583011054458,,,,,218.0,202.0,4.200000000000006,713.2,612.6175000000001,3.0482563806943155,1.0,8.0,42,0,0
S0002,Beverages,2025-10-26,728.05,234,126,9.221228181568973,0.01266565233372567,0,1,None,,584.38,0.24585030288510892,633.25,0.1497039084090011,584.38,0.24585030288510892,,,,,184.0,193.75,6.300000000000019,606.21,633.25,3.2685932996484333,1.0,8.0,43,0,0
S0002,Breakfast & Cereal,2024-12-29,598.87,127,68,12.554976239638803,0.02096444343453304,0,1,None,,,,662.92,-0.09661799312134188,,,,,,,,202.66666666666666,,,662.92,3.2718170143017034,1.0,7.0,52,0,1
S0002,Breakfast & Cereal,2025-01-05,953.98,208,115,17.291821617825363,0.018125979179673957,0,1,None,,,,639.4266666666667,0.4919302708676521,,,,,,,127.0,176.33333333333334,,598.87,639.4266666666667,3.760563669756179,1.0,7.0,1,1,0
S0002,Breakfast & Cereal,2025-01-12,943.7,190,109,8.491847760346356,0.008998461121486018,0,1,None,,,,719.6866666666666,0.3112650875844119,,,,,,,208.0,173.0,,953.98,719.6866666666666,4.198857894644441,1.0,7.0,2,1,0
S0002,Breakfast & Cereal,2025-01-19,1010.4,202,110,4.100983519031093,0.004058772287243758,0,1,None,,,,832.1833333333334,0.21415553463780004,,,,,,,190.0,175.0,,943.7,832.1833333333334,4.7562654079930295,0.0,7.0,3,0,0
S0002,Breakfast & Cereal,2025-01-26,609.11,193,107,28.218928730096867,0.046328132406456744,1,1,Coupon,30.0,,,876.7375,-0.305253853063203,,,,,,,202.0,181.75,20.700000000000024,1010.4,876.7375,4.817694105499722,0.0,7.0,4,0,0
S0002,Breakfast & Cereal,2025-02-02,1057.16,226,130,19.03790552133185,0.018008537516867693,0,1,None,,,,879.2975,0.20227795484463457,,,,,,,193.0,198.25,-3.300000000000011,609.11,879.2975,4.427818743417392,1.0,7.0,5,0,0
S0002,Breakfast & Cereal,2025-02-09,1032.47,222,119,11.955451508456918,0.01157946623965531,0,1,None,,,,905.0925000000001,0.14073423434621316,,,,,,,226.0,202.75,9.899999999999993,1057.16,905.0925000000001,4.450632945255377,1.0,7.0,6,0,0
S0002,Breakfast & Cereal,2025-02-16,1039.47,217,116,10.593595227003451,0.010191342921876968,0,1,None,,,,927.2850000000001,0.12098222229411662,,,,,,,222.0,210.75,9.300000000000026,1032.47,927.2850000000001,4.371613860381029,1.0,7.0,7,0,0
S0002,Breakfast & Cereal,2025-02-23,988.71,213,121,17.238292756134026,0.017435135435197403,0,1,None,,,,934.5525000000001,0.05795019541438272,,,,,,,217.0,214.5,6.800000000000013,1039.47,934.5525000000001,4.318664893825387,1.0,8.0,8,0,0
S0002,Breakfast & Cereal,2025-03-02,1122.65,246,140,11.230784354082784,0.0100038162865388,0,1,None,,,,1029.4525,0.0905311318394972,,,,,,,213.0,219.5,-4.4000000000000075,988.71,1029.4525,4.690120049630686,1.0,8.0,9,0,0
S0002,Breakfast & Cereal,2025-03-09,991.3,216,119,7.856233247925824,0.007925182334233657,0,1,None,,,,1045.825,-0.05213587359261835,,,,,,,246.0,224.5,6.800000000000013,1122.65,1045.825,4.66159974241434,1.0,8.0,10,0,0
S0002,Breakfast & Cereal,2025-03-16,873.6899999999999,186,106,99.27945841109722,0.11363236206331448,0,1,None,,,,1035.5325,-0.15628915557937592,,,,,,,216.0,223.0,3.0000000000000284,991.3,1035.5325,4.64624626393586,1.0,8.0,11,0,0
S0002,Breakfast & Cereal,2025-03-23,1162.65,244,138,13.13914125409817,0.011301028903021692,0,1,None,,,,994.0875,0.16956505337809813,,,,,,,186.0,215.25,-11.099999999999985,873.6899999999999,994.0875,4.623014697115584,1.0,8.0,12,0,0
S0002,Breakfast & Cereal,2025-03-30,993.14,211,124,65.25701623031091,0.06570777154309655,1,1,Coupon,20.0,,,1037.5725,-0.04282351353760822,,,,,,,244.0,223.0,-3.5999999999999956,1162.65,1037.5725,4.653796704735072,0.0,8.0,13,0,0
S0002,Breakfast & Cereal,2025-04-06,708.6899999999999,154,87,23.349808645863746,0.03294784552606041,0,1,None,,,,1005.1949999999999,-0.29497261725336876,,,,,,,211.0,214.25,4.300000000000002,993.14,1005.1949999999999,4.689598394327797,1.0,8.0,14,0,0
S0002,Breakfast & Cereal,2025-04-13,1006.83,225,120,8.850769325709729,0.008790728649036808,1,1,Coupon,15.0,,,934.5424999999999,0.0773506822857175,,,,,,,154.0,198.75,-12.899999999999983,708.6899999999999,934.5424999999999,4.692731210585613,1.0,8.0,15,0,0
S0002,Breakfast & Cereal,2025-04-20,891.73,194,114,3.6765055324624747,0.004122890933872893,0,1,None,,,,967.8275,-0.07862713138446673,,,,,,,225.0,208.5,-11.400000000000007,1006.83,967.8275,4.63711669445658,2.0,8.0,16,0,0
S0002,Breakfast & Cereal,2025-04-27,846.32,181,105,0.0,0.0,0,0,None,,,,900.0975,-0.05974630526137437,,,,,,,194.0,196.0,2.000000000000011,891.73,900.0975,4.595013538296364,2.0,8.0,17,0,0
S0002,Breakfast & Cereal,2025-05-04,1010.92,211,112,1.6023452813828012,0.0015850366808281577,0,1,None,,846.32,0.1944890821438698,863.3925,0.17086956395845448,846.32,0.1944890821438698,914.96,0.1048789018099151,,,181.0,188.5,4.999999999999984,846.32,863.3925,4.587257653402018,2.0,7.0,18,0,0
S0002,Breakfast & Cereal,2025-05-11,1048.74,224,114,20.85794059437448,0.01988857161391239,0,1,None,,846.32,0.23917667076283197,938.95,0.11692848394483195,846.32,0.23917667076283197,916.3233333333334,0.14450867052023117,,,211.0,202.75,-5.499999999999999,1010.92,938.95,4.634559386029579,2.0,7.0,19,0,0
S0002,Breakfast & Cereal,2025-05-18,779.56,164,97,12.169049764455265,0.015610151578397128,0,1,None,,846.32,-0.07888269212590994,949.4275,-0.1789157149966691,846.32,-0.07888269212590994,968.66,-0.195218136394607,,,224.0,202.5,11.999999999999993,1048.74,949.4275,4.686328136029579,2.0,7.0,20,0,0
S0002,Breakfast & Cereal,2025-05-25,912.57,198,113,8.593098838454127,0.009416372265638939,0,1,None,,846.32,0.07828008318366575,921.385,-0.009567119065320078,846.32,0.07828008318366575,,,,,164.0,195.0,-3.799999999999981,779.56,921.385,4.72554519662802,2.0,7.0,21,0,0
S0002,Breakfast & Cereal,2025-06-01,939.56,199,109,13.046993127775963,0.013886279883962667,0,1,None,,846.32,0.11017109367615073,937.9475,0.001719179378376673,846.32,0.11017109367615073,,,,,198.0,199.25,-9.899999999999995,912.57,937.9475,4.708829768869775,1.0,7.0,22,0,0
S0002,Breakfast & Cereal,2025-06-08,1131.32,234,120,28.950251590469655,0.025589799164223787,0,1,None,,846.32,0.3367520559599204,920.1075,0.22955198169779073,846.32,0.3367520559599204,,,,,199.0,196.25,-4.099999999999996,939.56,920.1075,4.691409015815403,1.0,7.0,23,0,0
S0002,Breakfast & Cereal,2025-06-15,942.33,191,115,6.268951888166619,0.00665260777876818,0,1,None,,846.32,0.11344408734284903,940.7524999999999,0.0016768491181262874,846.32,0.11344408734284903,,,,,234.0,198.75,21.100000000000023,1131.32,940.7524999999999,4.729615479490617,0.0,7.0,24,0,0
S0002,Breakfast & Cereal,2025-06-22,819.76,165,107,16.799499330879993,0.02049319231345759,0,1,None,,846.32,-0.03138292844314214,981.4449999999999,-0.16474178379837887,846.32,-0.03138292844314214,,,,,191.0,205.5,1.399999999999993,942.33,981.4449999999999,4.7746780513205245,0.0,7.0,25,0,0
S0002,Breakfast & Cereal,2025-06-29,947.84,208,107,24.778672122994436,0.026142251986616342,0,1,None,,846.32,0.11995462709140747,958.2425,-0.010855811550833865,846.32,0.11995462709140747,,,,,165.0,197.25,-14.499999999999968,819.76,958.2425,4.8645038088962815,0.0,8.0,26,0,0
S0002,Breakfast & Cereal,2025-07-06,1096.02,239,138,19.99434170280707,0.01824267960694793,1,1,Coupon,20.0,846.32,0.2950420644673409,960.3125,0.1413159778717865,846.32,0.2950420644673409,,,,,208.0,199.5,-10.399999999999991,947.84,960.3125,4.823382819333081,0.0,8.0,27,0,0
S0002,Breakfast & Cereal,2025-07-13,1176.34,249,135,34.84531891029761,0.029621809094562464,0,1,None,,846.32,0.3899470649399752,951.4875,0.2363168197164965,846.32,0.3899470649399752,,,,,239.0,200.75,18.699999999999996,1096.02,951.4875,4.761172040804311,1.0,8.0,28,0,0
S0002,Breakfast & Cereal,2025-07-20,989.01,211,118,16.3528523872959,0.016534567281722024,0,1,None,,846.32,0.16860052935060016,1009.99,-0.020772482895870276,846.32,0.16860052935060016,,,,,249.0,215.25,28.30000000000001,1176.34,1009.99,4.708820067465931,1.0,8.0,29,0,0
S0002,Breakfast & Cereal,2025-07-27,757.18,219,126,36.143867074002245,0.047734841218735634,1,1,Manager_Special,30.0,846.32,-0.10532659041497318,1052.3025,-0.2804540519479903,846.32,-0.10532659041497318,,,,,211.0,226.75,1.9000000000000263,989.01,1052.3025,4.6385722576138555,1.0,8.0,30,0,0
S0002,Breakfast & Cereal,2025-08-03,1119.73,228,130,15.733061256925275,0.014050763359850388,0,1,None,,846.32,0.3230574723508838,1004.6374999999999,0.11456122233143805,846.32,0.3230574723508838,,,,,219.0,229.5,-9.800000000000002,757.18,1004.6374999999999,4.363702218976694,2.0,8.0,31,0,0
S0002,Breakfast & Cereal,2025-08-10,1003.71,220,123,7.660531740906925,0.007632216218735416,0,1,None,,846.32,0.18596984592116456,1010.5649999999999,-0.006783334075492329,846.32,0.18596984592116456,,,,,228.0,226.75,-5.500000000000009,1119.73,1010.5649999999999,4.445011906637268,2.0,8.0,32,0,0
S0002,Breakfast & Cereal,2025-08-17,825.62,175,101,15.175440145777442,0.018380659559818612,0,1,None,,846.32,-0.024458833538141652,967.4075,-0.14656440021397396,846.32,-0.024458833538141652,,,,,220.0,219.5,3.599999999999995,1003.71,967.4075,4.404527195063701,2.0,8.0,33,0,0
S0002,Breakfast & Cereal,2025-08-24,882.15,193,103,46.69243306873122,0.052930264772126305,1,1,Coupon,15.0,846.32,0.042336232158048874,926.56,-0.047929977551372786,846.32,0.042336232158048874,,,,,175.0,210.5,-13.999999999999973,825.62,926.56,4.412171541712313,2.0,8.0,34,0,0
S0002,Breakfast & Cereal,2025-08-31,831.73,174,96,84.80318907834817,0.10195999793003518,0,1,None,,846.32,-0.017239342092825446,957.8025,-0.13162682285753063,846.32,-0.017239342092825446,,,,,193.0,204.0,-14.99999999999997,882.15,957.8025,4.690492158268965,3.0,8.0,35,0,0
S0002,Breakfast & Cereal,2025-09-07,959.63,205,120,4.863717249269466,0.005068325551795448,0,1,None,,846.32,0.13388552793269679,885.8025,0.08334532810643454,846.32,0.13388552793269679,,,,,174.0,190.5,-11.999999999999996,831.73,885.8025,4.65773240327804,2.0,8.0,36,0,0
S0002,Breakfast & Cereal,2025-09-14,937.4,215,119,7.958894804427533,0.008490393433355593,1,1,Bundle,20.0,846.32,0.10761886756782295,874.7825,0.07158065004729741,846.32,0.10761886756782295,,,,,205.0,186.75,7.100000000000023,959.63,874.7825,4.6874333456283725,2.0,8.0,37,0,0
S0002,Breakfast & Cereal,2025-09-21,923.23,206,118,24.345740389674535,0.026370179034124253,1,1,Bundle,15.0,846.32,0.09087579166272801,902.7275,0.022711726406916877,846.32,0.09087579166272801,,,,,215.0,196.75,9.699999999999998,937.4,902.7275,4.597976202771229,3.0,8.0,38,0,0
S0002,Breakfast & Cereal,2025-09-28,879.13,193,107,51.74163327256751,0.05885549722176187,0,1,None,,846.32,0.038767841951035005,912.9975,-0.037094844180843814,846.32,0.038767841951035005,,,,,206.0,200.0,10.599999999999998,923.23,912.9975,4.575719612902524,3.0,8.0,39,0,0
S0002,Breakfast & Cereal,2025-10-05,1052.17,221,126,44.243097525088345,0.042049381302535084,0,1,None,,846.32,0.2432295112959637,924.8475,0.13766864266811568,846.32,0.2432295112959637,,,,,193.0,204.75,-4.500000000000001,879.13,924.8475,4.519474675138245,3.0,8.0,40,0,0
S0002,Breakfast & Cereal,2025-10-12,1037.69,221,122,24.343358676440655,0.023459182102979363,0,1,None,,846.32,0.2261201436808772,947.9825,0.09462991141714125,846.32,0.2261201436808772,,,,,221.0,208.75,0.5000000000000143,1052.17,947.9825,4.539431743894453,3.0,8.0,41,0,0
S0002,Breakfast & Cereal,2025-10-19,831.05,165,105,13.87214763418686,0.01669231410166279,0,1,None,,846.32,-0.01804282068248428,973.055,-0.14593728000986583,846.32,-0.01804282068248428,,,,,221.0,210.25,7.299999999999997,1037.69,973.055,4.623289209957802,3.0,8.0,42,0,0
S0002,Breakfast & Cereal,2025-10-26,770.08,193,109,9.753565549155464,0.01266565233372567,1,1,Coupon,15.0,846.32,-0.09008412893468193,950.01,-0.18939800633677537,846.32,-0.09008412893468193,,,,,165.0,200.0,-8.399999999999991,831.05,950.01,4.762031119342915,2.0,8.0,43,0,0
S0002,Candy,2024-12-29,315.45,129,74,6.6132336814234485,0.020964443434533044,0,1,None,,,,973.6366666666668,-0.6760085041990338,,,,,,,,202.33333333333334,,,973.6366666666668,4.8310155857214685,2.0,7.0,52,0,1
S0002,Candy,2025-01-05,473.49,188,104,8.58246988178382,0.018125979179673953,0,1,None,,,,728.0633333333334,-0.34965822570380783,,,,,,,129.0,171.66666666666666,,315.45,728.0633333333334,4.059148456043121,2.0,7.0,1,1,0
S0002,Candy,2025-01-12,463.4,178,101,4.169886883696621,0.008998461121486018,0,1,None,,,,539.9966666666667,-0.14184655460836182,,,,,,,188.0,160.66666666666666,,473.49,539.9966666666667,3.333526444554401,1.0,7.0,2,1,0
S0002,Candy,2025-01-19,491.78,196,102,1.9960230354207351,0.004058772287243758,0,1,None,,,,417.44666666666666,0.17806665921395143,,,,,,,178.0,165.0,,463.4,417.44666666666666,2.5224278178377966,0.0,7.0,3,0,0
S0002,Candy,2025-01-26,375.11,200,119,17.37814574698599,0.046328132406456744,1,1,Coupon,25.0,,,436.03,-0.13971515721395308,,,,,,,196.0,172.75,19.10000000000002,491.78,436.03,2.5190912715416127,0.0,7.0,4,0,0
S0002,Candy,2025-02-02,488.05,197,110,8.789066735107276,0.01800853751686769,0,1,None,,,,450.945,0.08228276175586828,,,,,,,200.0,190.5,5.4000000000000075,375.11,450.945,2.3766415622392874,1.0,7.0,5,0,0
S0002,Candy,2025-02-09,480.79,198,106,5.5672915733638755,0.011579466239655308,0,1,None,,,,454.585,0.05764598479932255,,,,,,,197.0,192.75,6.100000000000008,488.05,454.585,2.366353396670651,1.0,7.0,6,0,0
S0002,Candy,2025-02-16,499.71,209,120,5.092715971491139,0.010191342921876968,0,1,None,,,,458.9325,0.08885293588926471,,,,,,,198.0,197.75,0.3000000000000105,480.79,458.9325,2.322568780849519,1.0,7.0,7,0,0
S0002,Candy,2025-02-23,459.93,182,106,8.018941840710342,0.017435135435197403,0,1,None,,,,460.915,-0.0021370534697287215,,,,,,,209.0,201.0,2.7999999999999883,499.71,460.915,2.2930376071360143,1.0,8.0,8,0,0
S0002,Candy,2025-03-02,522.92,213,113,5.231195612556868,0.010003816286538798,0,1,None,,,,482.12,0.08462623413258101,,,,,,,182.0,196.5,-3.399999999999982,459.93,482.12,2.4559220851579924,1.0,8.0,9,0,0
S0002,Candy,2025-03-09,505.09000000000003,205,112,4.002930345198078,0.007925182334233657,0,1,None,,,,490.8375,0.029037104948175425,,,,,,,213.0,200.5,1.7999999999999852,522.92,490.8375,2.450325161824421,1.0,8.0,10,0,0
S0002,Candy,2025-03-16,347.15,197,118,39.447474490279625,0.1136323620633145,1,1,Coupon,30.0,,,496.9125,-0.3013860589137927,,,,,,,205.0,202.25,1.9000000000000004,505.09000000000003,496.9125,2.459230495650486,1.0,8.0,11,0,0
S0002,Candy,2025-03-23,486.27,207,114,5.495351324672358,0.011301028903021692,1,1,Manager_Special,30.0,,,458.7725,0.05993711480090896,,,,,,,197.0,199.25,3.700000000000019,347.15,458.7725,2.3020369464799133,2.0,8.0,12,0,0
S0002,Candy,2025-03-30,503.17,205,112,33.06217940733989,0.06570777154309655,0,1,None,,,,465.35749999999996,0.08125473426344275,,,,,,,207.0,205.5,-2.5999999999999917,486.27,465.35749999999996,2.257547577153587,2.0,8.0,13,0,0
S0002,Candy,2025-04-06,445.78,177,109,14.687490578607207,0.03294784552606041,0,1,None,,,,460.42,-0.03179705486295131,,,,,,,205.0,203.5,1.000000000000011,503.17,460.42,2.2574136598284986,2.0,8.0,14,0,0
S0002,Candy,2025-04-13,381.2,158,89,3.351025761012831,0.008790728649036808,1,1,Bundle,15.0,,,445.59250000000003,-0.14450983802465264,,,,,,,177.0,196.5,-6.199999999999974,445.78,445.59250000000003,2.271083013555934,2.0,8.0,15,0,0
S0002,Candy,2025-04-20,462.11,181,104,1.9052291294520025,0.004122890933872893,0,1,None,,,,454.105,0.017628081611081127,,,,,,,158.0,186.75,-17.49999999999998,381.2,454.105,2.4337018852387717,3.0,8.0,16,0,0
S0002,Candy,2025-04-27,536.41,218,125,0.0,0.0,0,0,None,,,,448.065,0.19717005345206604,,,,,,,181.0,180.25,-9.099999999999987,462.11,448.065,2.484692757206103,3.0,8.0,17,0,0
S0002,Candy,2025-05-04,422.46999999999997,168,94,0.6696304465494718,0.001585036680828158,0,1,None,,536.41,-0.21241214742454467,456.375,-0.07429197480142433,536.41,-0.21241214742454467,459.9066666666666,-0.08140057402951313,,,218.0,183.5,14.60000000000001,536.41,456.375,2.486219888555398,3.0,7.0,18,0,0
S0002,Candy,2025-05-11,505.24,205,105,10.048501922213097,0.01988857161391239,0,1,None,,536.41,-0.05810853638075345,450.54749999999996,0.12139119626676445,536.41,-0.05810853638075345,473.66333333333336,0.06666479004074621,,,168.0,181.25,6.699999999999999,422.46999999999997,450.54749999999996,2.485262715431911,3.0,7.0,19,0,0
S0002,Candy,2025-05-18,483.81,195,101,7.552347435144315,0.01561015157839713,0,1,None,,536.41,-0.09805932029604215,481.55749999999995,0.004677530720630568,536.41,-0.09805932029604215,488.03999999999996,-0.00866732235062692,,,205.0,193.0,2.199999999999987,505.24,481.55749999999995,2.4982444999333007,2.0,7.0,20,0,0
S0002,Candy,2025-05-25,407.05,163,88,3.8329343307283303,0.009416372265638939,0,1,None,,536.41,-0.2411588150854756,486.98249999999996,-0.16413834172685868,536.41,-0.2411588150854756,,,,,195.0,196.5,-3.2000000000000144,483.81,486.98249999999996,2.480240250039548,1.0,7.0,21,0,0
S0002,Candy,2025-06-01,511.02,203,114,7.096166746302601,0.013886279883962667,0,1,None,,536.41,-0.047333196621986894,454.64250000000004,0.12400402514063233,536.41,-0.047333196621986894,,,,,163.0,182.75,-2.4999999999999853,407.05,454.64250000000004,2.489400983421661,1.0,7.0,22,0,0
S0002,Candy,2025-06-08,432.09,189,107,11.057096320869455,0.025589799164223787,1,1,Manager_Special,30.0,536.41,-0.19447810443504035,476.78000000000003,-0.09373295859725671,536.41,-0.19447810443504035,,,,,203.0,191.5,-3.8000000000000007,511.02,476.78000000000003,2.490060363553024,1.0,7.0,23,0,0
S0002,Candy,2025-06-15,421.36,182,106,2.8031428136617604,0.00665260777876818,1,1,Coupon,30.0,536.41,-0.2144814600771797,458.4925,-0.08098823862985761,536.41,-0.2144814600771797,,,,,189.0,187.5,2.200000000000016,432.09,458.4925,2.445461641137228,1.0,7.0,24,0,0
S0002,Candy,2025-06-22,599.02,241,124,12.275832059607366,0.02049319231345759,0,1,None,,536.41,0.11672041908241833,442.88,0.35255599710982655,536.41,0.11672041908241833,,,,,182.0,184.25,4.2999999999999945,421.36,442.88,2.4039836191592063,2.0,7.0,25,0,0
S0002,Candy,2025-06-29,463.84,191,112,12.125822161472124,0.026142251986616342,0,1,None,,536.41,-0.13528830558714416,490.87249999999995,-0.05507030848132656,536.41,-0.13528830558714416,,,,,241.0,203.75,10.699999999999992,599.02,490.87249999999995,2.401063844702062,2.0,8.0,26,0,0
S0002,Candy,2025-07-06,432.3,180,111,7.886310394083589,0.018242679606947927,0,1,None,,536.41,-0.19408661285210932,479.0775,-0.09764077837093159,536.41,-0.19408661285210932,,,,,191.0,200.75,6.499999999999995,463.84,479.0775,2.378849288180771,2.0,8.0,27,0,0
S0002,Candy,2025-07-13,466.04,185,95,13.80494791042989,0.02962180909456246,0,1,None,,536.41,-0.13118696519453393,479.13,-0.027320351470373334,536.41,-0.13118696519453393,,,,,180.0,198.5,-5.599999999999986,432.3,479.13,2.407718335799819,2.0,8.0,28,0,0
S0002,Candy,2025-07-20,533.11,213,120,8.814743163558829,0.016534567281722024,0,1,None,,536.41,-0.006152010588915111,490.29999999999995,0.08731388945543557,536.41,-0.006152010588915111,,,,,185.0,199.25,-17.900000000000006,466.04,490.29999999999995,2.458710910792394,2.0,8.0,29,0,0
S0002,Candy,2025-07-27,480.82,224,125,22.951866354792465,0.04773484121873563,1,1,Coupon,15.0,536.41,-0.10363341473872593,473.8225,0.014768188509410175,536.41,-0.10363341473872593,,,,,213.0,192.25,7.100000000000011,533.11,473.8225,2.4630368317399327,2.0,8.0,30,0,0
S0002,Candy,2025-08-03,563.05,218,121,7.9112823097637595,0.014050763359850386,0,1,None,,536.41,0.049663503663242646,478.0675,0.1777625544509927,536.41,0.049663503663242646,,,,,224.0,200.5,16.000000000000007,480.82,478.0675,2.3925458771774792,3.0,8.0,31,0,0
S0002,Candy,2025-08-10,502.51,196,105,3.835264972076734,0.007632216218735416,0,1,None,,536.41,-0.06319792695885607,510.755,-0.016142769037992784,536.41,-0.06319792695885607,,,,,218.0,210.0,11.000000000000004,563.05,510.755,2.4378287517952164,2.0,8.0,32,0,0
S0002,Candy,2025-08-17,502.77,199,107,9.241244206890004,0.018380659559818612,0,1,None,,536.41,-0.06271322309427488,519.8725,-0.03289748928823888,536.41,-0.06271322309427488,,,,,196.0,212.75,-5.700000000000001,502.51,519.8725,2.4490016006644937,1.0,8.0,33,0,0
S0002,Candy,2025-08-24,397.91,210,107,21.06148165547678,0.052930264772126305,1,1,Manager_Special,25.0,536.41,-0.25819802017113763,512.2874999999999,-0.2232681843691285,536.41,-0.25819802017113763,,,,,199.0,209.25,-9.699999999999996,502.77,512.2874999999999,2.4549062412382545,1.0,8.0,34,0,0
S0002,Candy,2025-08-31,442.53,196,111,45.120357883978464,0.10195999793003517,1,1,Coupon,10.0,536.41,-0.1750153800264723,491.56,-0.09974367320367815,536.41,-0.1750153800264723,,,,,210.0,205.75,-2.100000000000009,397.91,491.56,2.391979157904921,2.0,8.0,35,0,0
S0002,Candy,2025-09-07,499.57,203,111,2.5319833959104523,0.005068325551795449,0,1,None,,536.41,-0.06867880911988959,461.43,0.08265609084801592,536.41,-0.06867880911988959,,,,,196.0,200.25,1.099999999999993,442.53,461.43,2.3107311472327625,3.0,8.0,36,0,0
