store_id,category,week_start,week_of_year,is_year_start,is_year_end,promo_type,units,revenue,unique_baskets,units_1w_pre,units_4w_pre,trend_4w_units,revenue_1w_pre,revenue_4w_pre,avg_price_pre_4w,promo_freq_8w,realized_promo_freq_8w,treated_planned,treated_realized
2,Alcohol,2025-07-27,30,0,0,MANAGER_SPECIAL,266,3232.68,149,237.0,219.75,3.9000000000000337,2916.8,2638.78,12.001272579443075,8.0,1.0,1,1
2,Alcohol,2025-08-03,31,0,0,BUNDLE,231,2858.97,132,266.0,231.75,16.9,3232.68,2810.5775000000003,12.12036575389296,8.0,2.0,1,0
2,Alcohol,2025-08-10,32,0,0,COUPON,218,2726.25,120,231.0,234.25,11.300000000000006,2858.97,2860.8025000000002,12.20762261467923,8.0,2.0,1,0
2,Alcohol,2025-08-17,33,0,0,MANAGER_SPECIAL,197,2384.72,106,218.0,238.0,-9.199999999999973,2726.25,2933.675,12.335583194513823,8.0,2.0,1,0
2,Alcohol,2025-08-24,34,0,0,COUPON,195,2193.89,103,197.0,228.0,-22.000000000000014,2384.72,2800.6549999999997,12.28508436181233,8.0,2.0,1,1
2,Alcohol,2025-08-31,35,0,0,MANAGER_SPECIAL,210,1969.0,120,195.0,210.25,-12.900000000000006,2193.89,2540.9574999999995,12.05953076628505,8.0,2.0,1,1
2,Alcohol,2025-09-07,36,0,0,COUPON,193,2385.56,109,210.0,205.0,-2.599999999999994,1969.0,2318.465,11.309455008709293,8.0,3.0,1,0
2,Alcohol,2025-09-14,37,0,0,MANAGER_SPECIAL,248,3012.99,130,193.0,198.75,0.3000000000000094,2385.56,2233.2925,11.273125149413765,8.0,3.0,1,0
2,Alcohol,2025-09-21,38,0,0,MANAGER_SPECIAL,224,2695.83,122,248.0,211.5,14.199999999999989,3012.99,2390.36,11.284119039621725,8.0,3.0,1,0
2,Alcohol,2025-09-28,39,0,0,COUPON,200,1730.61,113,224.0,218.75,9.700000000000005,2695.83,2515.845,11.480178391727952,8.0,2.0,1,1
2,Alcohol,2025-10-05,40,0,0,BUNDLE,205,2397.2400000000002,112,200.0,216.25,-0.29999999999996835,1730.61,2456.2475,11.299393272680332,8.0,3.0,1,1
2,Alcohol,2025-10-12,41,0,0,BOGO,185,2201.16,109,205.0,219.25,-15.29999999999998,2397.2400000000002,2459.1675,11.132753060371474,8.0,4.0,1,0
2,Alcohol,2025-10-19,42,0,0,COUPON,202,2351.2,108,185.0,203.5,-11.200000000000001,2201.16,2256.21,11.070005294460401,8.0,4.0,1,1
2,Alcohol,2025-10-26,43,0,0,COUPON,245,2986.63,138,202.0,198.0,-1.400000000000017,2351.2,2170.0525,10.971167445273696,8.0,4.0,1,0
2,Bakery,2024-12-29,52,0,1,MANAGER_SPECIAL,131,513.93,72,,197.33333333333334,,,2316.533333333333,11.743873260364929,7.0,3.0,1,0
2,Bakery,2025-01-05,1,1,0,BUNDLE,169,679.16,97,131.0,172.66666666666666,,513.93,1688.7633333333333,9.153631964516856,7.0,3.0,1,0
2,Bakery,2025-01-12,2,1,0,COUPON,199,749.2,114,169.0,167.33333333333334,,679.16,1181.43,6.527143985413492,7.0,3.0,1,0
2,Bakery,2025-01-19,3,0,0,COUPON,230,926.83,123,199.0,166.33333333333334,,749.2,647.43,3.9022173721491504,7.0,3.0,1,0
2,Bakery,2025-01-26,4,0,0,BOGO,218,776.27,116,230.0,182.25,32.699999999999996,926.83,717.28,3.934086942155341,7.0,2.0,1,1
2,Bakery,2025-02-02,5,0,0,MANAGER_SPECIAL,176,696.15,101,218.0,204.0,17.799999999999983,776.27,782.865,3.8435223893155066,7.0,2.0,1,0
2,Bakery,2025-02-09,6,0,0,COUPON,206,816.97,114,176.0,205.75,-8.099999999999971,696.15,787.1125000000001,3.827697264920671,7.0,2.0,1,0
2,Bakery,2025-02-16,7,0,0,MANAGER_SPECIAL,196,767.47,107,206.0,207.5,-11.399999999999986,816.97,804.0550000000001,3.8779596813718586,7.0,1.0,1,0
2,Bakery,2025-02-23,8,0,0,COUPON,175,712.25,93,196.0,199.0,-3.5999999999999934,767.47,764.215,3.8494515846549113,8.0,1.0,1,0
2,Bakery,2025-03-02,9,0,0,COUPON,215,868.0,116,175.0,188.25,-1.3000000000000111,712.25,748.21,3.9767336947466543,8.0,1.0,1,0
2,Bakery,2025-03-09,10,0,0,MANAGER_SPECIAL,242,963.91,125,215.0,198.0,0.5999999999999942,868.0,791.1725,3.9971865885098676,8.0,1.0,1,0
2,Bakery,2025-03-16,11,0,0,MANAGER_SPECIAL,207,847.14,109,242.0,207.0,17.799999999999986,963.91,827.9075,4.001492935296356,8.0,1.0,1,0
2,Bakery,2025-03-23,12,0,0,MANAGER_SPECIAL,206,829.37,106,207.0,209.75,12.300000000000006,847.14,847.825,4.04569306099881,8.0,1.0,1,0
2,Bakery,2025-03-30,13,0,0,COUPON,217,842.06,121,206.0,217.5,-6.2000000000000135,829.37,877.105,4.034710051290072,8.0,0.0,1,0
2,Bakery,2025-04-06,14,0,0,MANAGER_SPECIAL,209,829.04,108,217.0,218.0,-7.600000000000003,842.06,870.62,3.995522933081949,8.0,0.0,1,1
2,Bakery,2025-04-13,15,0,0,BUNDLE,215,821.18,113,209.0,209.75,1.699999999999993,829.04,836.9025,3.9914227808418445,8.0,1.0,1,0
2,Bakery,2025-04-20,16,0,0,BUNDLE,194,756.42,111,215.0,211.75,1.9000000000000006,821.18,830.4125,3.923167303929138,8.0,1.0,1,0
2,Bakery,2025-04-27,17,0,0,MANAGER_SPECIAL,224,892.38,125,194.0,208.75,-6.299999999999989,756.42,812.175,3.8914183548749897,8.0,1.0,1,0
2,Bakery,2025-05-04,18,0,0,BUNDLE,164,653.08,100,224.0,210.5,2.399999999999994,892.38,824.7549999999999,3.917262968930289,8.0,1.0,1,0
2,Bakery,2025-05-11,19,0,0,COUPON,214,861.28,117,164.0,199.25,-12.300000000000006,653.08,780.765,3.9211371082697686,8.0,1.0,1,0
2,Bakery,2025-05-18,20,0,0,BUNDLE,186,748.28,105,214.0,199.0,5.844523385617728e-15,861.28,790.79,3.9724448674525554,8.0,1.0,1,1
2,Bakery,2025-05-25,21,0,0,BUNDLE,207,847.35,114,186.0,197.0,-6.400000000000009,748.28,788.755,4.003429514387484,8.0,2.0,1,0
2,Bakery,2025-06-01,22,0,0,COUPON,161,641.18,92,207.0,192.75,10.100000000000016,847.35,777.4975000000001,4.030839258176305,8.0,2.0,1,0
2,Bakery,2025-06-08,23,0,0,BUNDLE,201,798.96,106,161.0,192.0,-13.799999999999981,641.18,774.5224999999999,4.030911595700922,8.0,1.0,1,1
2,Bakery,2025-06-15,24,0,0,COUPON,173,714.18,97,201.0,188.75,-0.10000000000000624,798.96,758.9425,4.018474714685439,8.0,2.0,1,0
2,Bakery,2025-06-22,25,0,0,MANAGER_SPECIAL,205,769.14,123,173.0,185.5,-6.199999999999995,714.18,750.4175,4.044774049634783,8.0,2.0,1,1
2,Bakery,2025-06-29,26,0,0,BUNDLE,155,635.21,91,205.0,185.0,10.399999999999993,769.14,730.865,3.959380094173489,8.0,3.0,1,0
2,Bakery,2025-07-06,27,0,0,COUPON,242,922.78,131,155.0,183.5,-10.599999999999985,635.21,729.3725000000001,3.9882912342255827,8.0,3.0,1,1
2,Bakery,2025-07-13,28,0,0,COUPON,177,726.8,100,242.0,193.75,15.700000000000006,922.78,760.3275,3.947845014908943,8.0,4.0,1,0
2,Bakery,2025-07-20,29,0,0,MANAGER_SPECIAL,196,789.64,121,177.0,194.75,0.2999999999999996,726.8,763.4825000000001,3.94234666410394,8.0,3.0,1,0
2,Bakery,2025-07-27,30,0,0,MANAGER_SPECIAL,229,892.16,134,196.0,192.5,5.800000000000005,789.64,768.6075,4.011564931898863,8.0,3.0,1,0
2,Bakery,2025-08-03,31,0,0,BUNDLE,212,820.21,104,229.0,211.0,-1.999999999999997,892.16,832.8449999999999,3.9610064729609844,8.0,3.0,1,0
2,Bakery,2025-08-10,32,0,0,COUPON,190,773.46,104,212.0,203.5,13.800000000000013,820.21,807.2025,3.9749501225789476,8.0,2.0,1,0
2,Bakery,2025-08-17,33,0,0,MANAGER_SPECIAL,207,845.04,113,190.0,206.75,-3.4999999999999902,773.46,818.8675,3.966106976578353,8.0,2.0,1,0
2,Bakery,2025-08-24,34,0,0,COUPON,177,520.61,97,207.0,209.5,-8.799999999999972,845.04,832.7175,3.9794928091722603,8.0,1.0,1,1
2,Bakery,2025-08-31,35,0,0,MANAGER_SPECIAL,213,841.8,122,177.0,196.5,-8.800000000000011,520.61,739.83,3.740843868802685,8.0,2.0,1,0
2,Bakery,2025-09-07,36,0,0,COUPON,205,837.75,106,213.0,196.75,3.9000000000000123,841.8,745.2275,3.7616432642318633,8.0,1.0,1,0
2,Bakery,2025-09-14,37,0,0,MANAGER_SPECIAL,239,936.21,134,205.0,200.5,3.000000000000019,837.75,761.3,3.765579079379489,8.0,1.0,1,0
2,Bakery,2025-09-21,38,0,0,MANAGER_SPECIAL,237,967.8299999999999,125,239.0,208.5,17.8,936.21,784.0925,3.7242985324144775,8.0,1.0,1,0
2,Bakery,2025-09-28,39,0,0,COUPON,242,992.96,129,237.0,223.5,10.599999999999985,967.8299999999999,895.8975,4.009891395176403,8.0,1.0,1,0
2,Bakery,2025-10-05,40,0,0,NONE,197,792.63,114,242.0,230.75,10.900000000000004,992.96,933.6875,4.047648350129261,8.0,1.0,0,0
2,Bakery,2025-10-12,41,0,0,BOGO,270,1003.93,135,197.0,228.75,-12.099999999999978,792.63,922.4074999999999,4.031877643183613,7.0,1.0,1,0
2,Bakery,2025-10-19,42,0,0,COUPON,207,831.12,110,270.0,236.5,5.399999999999995,1003.93,939.3375000000001,3.9821432948185107,7.0,1.0,1,0
2,Bakery,2025-10-26,43,0,0,COUPON,213,869.73,116,207.0,229.0,-3.199999999999983,831.12,905.1600000000001,3.9649936892415525,7.0,0.0,1,0
2,Baking,2024-12-29,52,0,1,COUPON,126,466.21999999999997,74,,224.66666666666666,,,875.8933333333334,3.918944753699481,6.0,0.0,1,0
2,Baking,2025-01-05,1,1,0,BUNDLE,165,629.19,90,126.0,201.0,,466.21999999999997,767.09,3.811163484395369,6.0,0.0,1,0
2,Baking,2025-01-12,2,1,0,COUPON,200,753.15,103,165.0,166.0,,629.19,642.1766666666666,3.842834640399858,6.0,0.0,1,0
2,Baking,2025-01-19,3,0,0,COUPON,247,924.2,122,200.0,163.66666666666666,,753.15,616.1866666666666,3.7597271524771525,6.0,0.0,1,0
2,Baking,2025-01-26,4,0,0,BOGO,221,803.32,115,247.0,184.5,39.8,924.2,693.1899999999999,3.7552204655724393,6.0,0.0,1,0
2,Baking,2025-02-02,5,0,0,MANAGER_SPECIAL,180,660.64,101,221.0,208.25,21.500000000000036,803.32,777.465,3.738913814706965,7.0,0.0,1,1
2,Baking,2025-02-09,6,0,0,COUPON,197,733.44,115,180.0,212.0,-8.599999999999989,660.64,785.3275,3.7031511884443384,7.0,1.0,1,0
2,Baking,2025-02-16,7,0,0,MANAGER_SPECIAL,180,654.67,98,197.0,211.25,-19.1,733.44,780.4,3.6924751097641355,7.0,1.0,1,0
2,Baking,2025-02-23,8,0,0,COUPON,179,692.3199999999999,105,180.0,194.5,-10.600000000000001,654.67,713.0175,3.6663138974384495,8.0,1.0,1,0
2,Baking,2025-03-02,9,0,0,COUPON,222,813.14,123,179.0,184.0,-2.000000000000001,692.3199999999999,685.2674999999999,3.7245082400659175,8.0,1.0,1,0
2,Baking,2025-03-09,10,0,0,MANAGER_SPECIAL,199,726.63,120,222.0,194.5,7.400000000000012,813.14,723.3925,3.72265088270856,8.0,1.0,1,0
2,Baking,2025-03-16,11,0,0,MANAGER_SPECIAL,207,762.6,106,199.0,195.0,10.00000000000002,726.63,721.69,3.7047412201827328,8.0,1.0,1,0
2,Baking,2025-03-23,12,0,0,MANAGER_SPECIAL,212,773.92,125,207.0,201.75,6.100000000000014,762.6,748.6725,3.716491824047467,8.0,1.0,1,0
2,Baking,2025-03-30,13,0,0,COUPON,186,641.77,100,212.0,210.0,-2.200000000000001,773.92,769.0725,3.6622059591797536,8.0,1.0,1,1
2,Baking,2025-04-06,14,0,0,MANAGER_SPECIAL,194,685.28,105,186.0,201.0,-3.4000000000000132,641.77,726.23,3.6091018470030605,8.0,1.0,1,1
2,Baking,2025-04-13,15,0,0,BUNDLE,213,802.49,118,194.0,199.75,-6.500000000000022,685.28,715.8924999999999,3.5793428717142453,8.0,2.0,1,0
2,Baking,2025-04-20,16,0,0,BUNDLE,154,586.74,82,213.0,201.25,1.0999999999999994,802.49,725.865,3.6002180503221246,8.0,2.0,1,0
2,Baking,2025-04-27,17,0,0,MANAGER_SPECIAL,199,732.15,111,154.0,186.75,-7.699999999999991,586.74,679.0699999999999,3.6400765408881623,8.0,2.0,1,0
2,Baking,2025-05-04,18,0,0,BUNDLE,201,721.96,108,199.0,190.0,-4.3999999999999915,732.15,701.6650000000001,3.697268887027461,8.0,2.0,1,0
2,Baking,2025-05-11,19,0,0,COUPON,193,655.73,102,201.0,191.75,0.9000000000000097,721.96,710.835,3.7121363025272816,8.0,2.0,1,1
2,Baking,2025-05-18,20,0,0,BUNDLE,185,685.29,92,193.0,186.75,11.900000000000025,655.73,674.145,3.6196378228756236,8.0,3.0,1,0
2,Baking,2025-05-25,21,0,0,BUNDLE,190,691.88,103,185.0,194.5,-4.999999999999991,685.29,698.7825,3.593205390443191,8.0,3.0,1,0
2,Baking,2025-06-01,22,0,0,COUPON,174,645.82,104,190.0,192.25,-4.099999999999999,691.88,688.715,3.583787379335019,8.0,2.0,1,0
2,Baking,2025-06-08,23,0,0,MANAGER_SPECIAL,198,640.2,112,174.0,185.5,-5.200000000000008,645.82,669.6800000000001,3.6137294791806185,8.0,1.0,1,1
2,Baking,2025-06-15,24,0,0,COUPON,213,800.99,119,198.0,186.75,2.299999999999997,640.2,665.7975,3.5726716208041074,8.0,2.0,1,0
2,Baking,2025-06-22,25,0,0,MANAGER_SPECIAL,205,754.5,121,213.0,193.75,9.300000000000002,800.99,694.7225000000001,3.58673316121776,8.0,2.0,1,0
2,Baking,2025-06-29,26,0,0,BUNDLE,169,667.55,89,205.0,197.5,10.80000000000001,754.5,710.3775,3.5964866913846407,8.0,2.0,1,0
2,Baking,2025-07-06,27,0,0,BUNDLE,236,769.52,129,169.0,196.25,-9.499999999999986,667.55,715.81,3.6560843925340665,8.0,2.0,1,1
2,Baking,2025-07-13,28,0,0,COUPON,213,812.18,116,236.0,205.75,3.3000000000000074,769.52,748.14,3.6629205507261564,8.0,2.0,1,0
2,Baking,2025-07-20,29,0,0,MANAGER_SPECIAL,206,732.65,120,213.0,205.75,9.099999999999993,812.18,750.9375,3.6760543535430577,8.0,2.0,1,1
2,Baking,2025-07-27,30,0,0,MANAGER_SPECIAL,216,812.6,116,206.0,206.0,8.800000000000006,732.65,745.4749999999999,3.6450707518381087,8.0,3.0,1,0
2,Baking,2025-08-03,31,0,0,COUPON,226,670.59,121,216.0,217.75,-6.700000000000009,812.6,781.7375,3.5980800110973683,8.0,3.0,1,1
2,Baking,2025-08-10,32,0,0,COUPON,190,697.95,109,226.0,215.25,4.8999999999999835,670.59,757.005,3.524713616917077,8.0,3.0,1,0
2,Baking,2025-08-17,33,0,0,MANAGER_SPECIAL,232,836.94,121,190.0,209.5,-3.7999999999999705,697.95,728.4475000000001,3.4898059692768504,8.0,3.0,1,1
2,Baking,2025-08-24,34,0,0,COUPON,204,734.48,113,232.0,216.0,1.1999999999999953,836.94,754.5200000000001,3.5025426197622873,8.0,4.0,1,0
2,Baking,2025-08-31,35,0,0,MANAGER_SPECIAL,188,683.79,110,204.0,213.0,-2.399999999999989,734.48,734.9900000000001,3.462131399718714,8.0,4.0,1,1
2,Baking,2025-09-07,36,0,0,COUPON,219,826.74,121,188.0,203.5,-3.399999999999993,683.79,738.2900000000001,3.6296235151395386,8.0,4.0,1,0
2,Baking,2025-09-14,37,0,0,MANAGER_SPECIAL,241,909.74,131,219.0,210.75,-5.4999999999999964,826.74,770.4875,3.655035375269315,8.0,4.0,1,0
2,Baking,2025-09-21,38,0,0,MANAGER_SPECIAL,216,796.28,111,241.0,213.0,14.199999999999982,909.74,788.6875,3.696874068215373,8.0,3.0,1,0
2,Baking,2025-09-28,39,0,0,COUPON,206,785.92,109,216.0,216.0,10.599999999999998,796.28,804.1374999999999,3.7183963993700573,8.0,3.0,1,0
2,Baking,2025-10-05,40,0,0,COUPON,232,857.18,122,206.0,220.5,-6.3999999999999675,785.92,829.67,3.7628875943710898,8.0,2.0,1,0
2,Baking,2025-10-12,41,0,0,BOGO,213,783.96,116,232.0,223.75,-3.700000000000011,857.18,837.28,3.7428058159110047,8.0,2.0,1,0
2,Baking,2025-10-19,42,0,0,BUNDLE,199,759.71,109,213.0,216.75,1.6999999999999986,783.96,805.8349999999999,3.719232968035369,8.0,1.0,1,0
2,Baking,2025-10-26,43,0,0,COUPON,248,903.34,135,199.0,212.5,-4.0000000000000355,759.71,796.6925,3.7520221454036924,8.0,1.0,1,0
2,Beverages,2024-12-29,52,0,1,MANAGER_SPECIAL,115,384.03,64,,214.66666666666666,,,800.2833333333333,3.7309809835156034,7.0,0.0,1,0
2,Beverages,2025-01-05,1,1,0,BUNDLE,166,536.43,86,115.0,175.66666666666666,,384.03,642.5666666666667,3.612530958528097,7.0,0.0,1,0
2,Beverages,2025-01-12,2,1,0,COUPON,189,628.89,105,166.0,160.0,,536.43,560.0566666666667,3.4628451731329952,7.0,0.0,1,0
2,Beverages,2025-01-19,3,0,0,COUPON,232,726.16,131,189.0,156.66666666666666,,628.89,516.4499999999999,3.299452548634843,7.0,0.0,1,1
2,Beverages,2025-01-26,4,0,0,BOGO,185,600.39,108,232.0,175.5,37.40000000000001,726.16,568.8774999999999,3.257089411476132,7.0,1.0,1,0
2,Beverages,2025-02-02,5,0,0,MANAGER_SPECIAL,233,604.36,131,185.0,193.0,10.000000000000007,600.39,622.9675,3.233579423227013,7.0,1.0,1,1
2,Beverages,2025-02-09,6,0,0,COUPON,182,483.87,102,233.0,209.75,8.499999999999996,604.36,639.95,3.074157852825235,7.0,2.0,1,1
2,Beverages,2025-02-16,7,0,0,MANAGER_SPECIAL,188,617.25,105,182.0,208.0,-10.200000000000001,483.87,603.6949999999999,2.9069493668667485,7.0,3.0,1,0
2,Beverages,2025-02-23,8,0,0,COUPON,175,555.41,103,188.0,197.0,-4.199999999999989,617.25,576.4675,2.945260537079515,8.0,3.0,1,0
2,Beverages,2025-03-02,9,0,0,COUPON,221,700.16,115,175.0,194.5,-16.800000000000015,555.41,565.2225,2.9273655563845344,8.0,3.0,1,0
2,Beverages,2025-03-09,10,0,0,MANAGER_SPECIAL,219,690.29,126,221.0,191.5,10.400000000000002,700.16,589.1724999999999,3.070946819857239,8.0,3.0,1,0
2,Beverages,2025-03-16,11,0,0,MANAGER_SPECIAL,203,657.61,108,219.0,200.75,13.900000000000006,690.29,640.7774999999999,3.1942925095556687,8.0,3.0,1,0
2,Beverages,2025-03-23,12,0,0,MANAGER_SPECIAL,198,613.06,114,203.0,204.5,8.200000000000008,657.61,650.8675,3.183345871362607,8.0,2.0,1,0
2,Beverages,2025-03-30,13,0,0,COUPON,202,627.99,109,198.0,210.25,-8.5,613.06,665.28,3.163968670785406,8.0,2.0,1,0
2,Beverages,2025-04-06,14,0,0,MANAGER_SPECIAL,233,644.37,121,202.0,205.5,-5.599999999999982,627.99,647.2375,3.149147818225037,8.0,1.0,1,1
2,Beverages,2025-04-13,15,0,0,BUNDLE,195,644.66,112,233.0,209.0,9.40000000000002,644.37,635.7574999999999,3.0525296552916883,8.0,1.0,1,0
2,Beverages,2025-04-20,16,0,0,BUNDLE,181,572.49,104,195.0,207.0,2.2000000000000193,644.66,632.52,3.0691523027591634,8.0,1.0,1,0
2,Beverages,2025-04-27,17,0,0,BUNDLE,177,584.38,106,181.0,202.75,-10.099999999999993,572.49,622.3774999999999,3.085818690392402,8.0,1.0,1,0
2,Beverages,2025-05-04,18,0,0,BUNDLE,221,709.78,117,177.0,196.5,-18.20000000000002,584.38,611.475,3.133998824083737,8.0,1.0,1,0
2,Beverages,2025-05-11,19,0,0,COUPON,241,771.78,127,221.0,193.5,7.400000000000034,709.78,627.8275,3.245533255948262,8.0,1.0,1,0
2,Beverages,2025-05-18,20,0,0,BUNDLE,202,643.92,105,241.0,205.0,22.399999999999995,771.78,659.6075000000001,3.21964773621212,8.0,1.0,1,0
2,Beverages,2025-05-25,21,0,0,BUNDLE,193,619.39,107,202.0,210.25,9.500000000000014,643.92,677.4649999999999,3.225846385082532,8.0,1.0,1,0
2,Beverages,2025-06-01,22,0,0,COUPON,230,703.68,126,193.0,214.25,-12.299999999999995,619.39,686.2175,3.2027695577062842,8.0,1.0,1,1
2,Beverages,2025-06-08,23,0,0,MANAGER_SPECIAL,197,649.9399999999999,110,230.0,216.5,-4.199999999999998,703.68,684.6925,3.1647205708874764,8.0,1.0,1,0
2,Beverages,2025-06-15,24,0,0,COUPON,228,739.49,115,197.0,205.5,2.200000000000007,649.9399999999999,654.2325,3.1889158654511593,8.0,1.0,1,0
2,Beverages,2025-06-22,25,0,0,MANAGER_SPECIAL,214,717.41,123,228.0,212.0,7.199999999999997,739.49,678.125,3.202829470627467,8.0,1.0,1,0
2,Beverages,2025-06-29,26,0,0,BUNDLE,204,670.34,110,214.0,217.25,-1.7000000000000295,717.41,702.63,3.2386066121702495,8.0,1.0,1,0
2,Beverages,2025-07-06,27,0,0,COUPON,228,739.42,130,204.0,210.75,0.6999999999999902,670.34,694.2950000000001,3.295232144992074,8.0,1.0,1,0
2,Beverages,2025-07-13,28,0,0,COUPON,213,579.93,116,228.0,218.5,-1.0000000000000082,739.42,716.665,3.2812027345370023,8.0,1.0,1,1
2,Beverages,2025-07-20,29,0,0,MANAGER_SPECIAL,225,733.4,127,213.0,214.75,2.100000000000009,579.93,676.7750000000001,3.151027450375895,8.0,2.0,1,0
2,Beverages,2025-07-27,30,0,0,MANAGER_SPECIAL,207,676.43,112,225.0,217.5,4.799999999999998,733.4,680.7724999999999,3.1278205448722605,8.0,2.0,1,0
2,Beverages,2025-08-03,31,0,0,BUNDLE,189,614.94,104,207.0,218.25,-5.099999999999983,676.43,682.2950000000001,3.1232698912774897,8.0,1.0,1,0
2,Beverages,2025-08-10,32,0,0,COUPON,193,646.97,96,189.0,208.5,-9.000000000000007,614.94,651.175,3.125915045830539,8.0,1.0,1,0
2,Beverages,2025-08-17,33,0,0,MANAGER_SPECIAL,221,726.5,129,193.0,203.5,-11.400000000000004,646.97,667.935,3.2832900731968087,8.0,1.0,1,0
2,Beverages,2025-08-24,34,0,0,COUPON,187,627.59,107,221.0,202.5,4.60000000000002,726.5,666.21,3.2902337634934407,8.0,1.0,1,0
2,Beverages,2025-08-31,35,0,0,MANAGER_SPECIAL,229,762.74,121,187.0,197.5,2.200000000000001,627.59,654.0,3.3123133832201193,8.0,1.0,1,0
2,Beverages,2025-09-07,36,0,0,COUPON,195,604.68,109,229.0,207.5,7.399999999999982,762.74,690.95,3.331586274327071,8.0,1.0,1,0
2,Beverages,2025-09-14,37,0,0,MANAGER_SPECIAL,162,545.49,93,195.0,208.0,-3.600000000000011,604.68,680.3774999999999,3.2687730021070633,8.0,0.0,1,0
2,Beverages,2025-09-21,38,0,0,MANAGER_SPECIAL,217,523.68,112,162.0,193.25,-10.899999999999999,545.49,635.125,3.2887459784770985,8.0,0.0,1,1
2,Beverages,2025-09-28,39,0,0,COUPON,167,544.24,97,217.0,200.75,-6.900000000000001,523.68,609.1474999999999,3.053039886656206,8.0,1.0,1,0
2,Beverages,2025-10-05,40,0,0,NONE,206,669.35,124,167.0,185.25,-2.9000000000000066,544.24,554.5225,3.0350848360587106,8.0,1.0,0,0
2,Beverages,2025-10-12,41,0,0,BOGO,218,713.2,117,206.0,188.0,8.199999999999994,669.35,570.69,3.0721720279929903,7.0,1.0,1,0
2,Beverages,2025-10-19,42,0,0,COUPON,184,606.21,100,218.0,202.0,4.200000000000006,713.2,612.6175000000001,3.0482563806943155,7.0,1.0,1,0
2,Beverages,2025-10-26,43,0,0,COUPON,234,728.05,126,184.0,193.75,6.300000000000019,606.21,633.25,3.2685932996484333,7.0,1.0,1,0
2,Breakfast & Cereal,2024-12-29,52,0,1,MANAGER_SPECIAL,127,598.87,68,,202.66666666666666,,,662.92,3.2718170143017034,6.0,1.0,1,0
2,Breakfast & Cereal,2025-01-05,1,1,0,BUNDLE,208,953.98,115,127.0,176.33333333333334,,598.87,639.4266666666667,3.760563669756179,6.0,1.0,1,0
2,Breakfast & Cereal,2025-01-12,2,1,0,COUPON,190,943.7,109,208.0,173.0,,953.98,719.6866666666666,4.198857894644441,6.0,1.0,1,0
2,Breakfast & Cereal,2025-01-19,3,0,0,COUPON,202,1010.4,110,190.0,175.0,,943.7,832.1833333333334,4.7562654079930295,6.0,0.0,1,0
2,Breakfast & Cereal,2025-01-26,4,0,0,BOGO,193,609.11,107,202.0,181.75,20.700000000000024,1010.4,876.7375,4.817694105499722,6.0,0.0,1,1
2,Breakfast & Cereal,2025-02-02,5,0,0,MANAGER_SPECIAL,226,1057.16,130,193.0,198.25,-3.300000000000011,609.11,879.2975,4.427818743417392,7.0,1.0,1,0
2,Breakfast & Cereal,2025-02-09,6,0,0,COUPON,222,1032.47,119,226.0,202.75,9.899999999999993,1057.16,905.0925000000001,4.450632945255377,7.0,1.0,1,0
2,Breakfast & Cereal,2025-02-16,7,0,0,MANAGER_SPECIAL,217,1039.47,116,222.0,210.75,9.300000000000026,1032.47,927.2850000000001,4.371613860381029,7.0,1.0,1,0
2,Breakfast & Cereal,2025-02-23,8,0,0,COUPON,213,988.71,121,217.0,214.5,6.800000000000013,1039.47,934.5525000000001,4.318664893825387,8.0,1.0,1,0
2,Breakfast & Cereal,2025-03-02,9,0,0,COUPON,246,1122.65,140,213.0,219.5,-4.4000000000000075,988.71,1029.4525,4.690120049630686,8.0,1.0,1,0
2,Breakfast & Cereal,2025-03-09,10,0,0,MANAGER_SPECIAL,216,991.3,119,246.0,224.5,6.800000000000013,1122.65,1045.825,4.66159974241434,8.0,1.0,1,0
2,Breakfast & Cereal,2025-03-16,11,0,0,MANAGER_SPECIAL,186,873.6899999999999,106,216.0,223.0,3.0000000000000284,991.3,1035.5325,4.64624626393586,8.0,1.0,1,0
2,Breakfast & Cereal,2025-03-23,12,0,0,MANAGER_SPECIAL,244,1162.65,138,186.0,215.25,-11.099999999999985,873.6899999999999,994.0875,4.623014697115584,8.0,1.0,1,0
2,Breakfast & Cereal,2025-03-30,13,0,0,COUPON,211,993.14,124,244.0,223.0,-3.5999999999999956,1162.65,1037.5725,4.653796704735072,8.0,0.0,1,1
2,Breakfast & Cereal,2025-04-06,14,0,0,MANAGER_SPECIAL,154,708.6899999999999,87,211.0,214.25,4.300000000000002,993.14,1005.1949999999999,4.689598394327797,8.0,1.0,1,0
2,Breakfast & Cereal,2025-04-13,15,0,0,BUNDLE,225,1006.83,120,154.0,198.75,-12.899999999999983,708.6899999999999,934.5424999999999,4.692731210585613,8.0,1.0,1,1
2,Breakfast & Cereal,2025-04-20,16,0,0,BUNDLE,194,891.73,114,225.0,208.5,-11.400000000000007,1006.83,967.8275,4.63711669445658,8.0,2.0,1,0
2,Breakfast & Cereal,2025-04-27,17,0,0,MANAGER_SPECIAL,181,846.32,105,194.0,196.0,2.000000000000011,891.73,900.0975,4.595013538296364,8.0,2.0,1,0
2,Breakfast & Cereal,2025-05-04,18,0,0,BUNDLE,211,1010.92,112,181.0,188.5,4.999999999999984,846.32,863.3925,4.587257653402018,8.0,2.0,1,0
