store_id,category,week_start,revenue,units,unique_baskets,realized_discount,eff_discount_rate,treated_planned,treated_realized,promo_type,discount_depth_plan,baseline_revenue_4w_nonpromo,lift_pct_revenue,promo_success,units_1w_pre,units_4w_pre,trend_4w_units,revenue_1w_pre,revenue_4w_pre,avg_price_pre_4w,promo_freq_8w,realized_promo_freq_8w,week_of_year,is_year_start,is_year_end
S0002,Alcohol,2025-08-04,2822.37,234,154,0.0,0.0,0,0,NONE,,2711.7775,0.04078229131999205,0,210.0,223.0,-4.000000000000015,2568.15,2711.7775,12.160435099297155,0.0,0.0,32,0,0
S0002,Alcohol,2025-08-11,2795.23,224,139,0.0,0.0,0,0,NONE,,2749.9350000000004,0.01647129841250779,0,234.0,225.5,-0.2000000000000084,2822.37,2749.9350000000004,12.196167127685435,0.0,0.0,33,0,0
S0002,Alcohol,2025-08-18,3448.7,274,177,0.0,0.0,0,0,NONE,,2753.5225,0.2524684290758473,0,224.0,224.5,0.5999999999999908,2795.23,2753.5225,12.26663294065536,0.0,0.0,34,0,0
S0002,Bakery,2025-06-30,76.07,20,17,0.0,0.0,0,0,NONE,,,,0,,222.66666666666666,,,2728.5833333333335,12.256467109279606,0.0,0.0,27,0,0
S0002,Bakery,2025-07-07,135.81,35,29,0.0,0.0,0,0,NONE,,76.07,0.7853293019587224,0,20.0,159.33333333333334,,76.07,1897.89,9.44787187118437,0.0,0.0,28,0,0
S0002,Bakery,2025-07-14,108.06,28,24,0.0,0.0,0,0,NONE,,105.94,0.020011327166320602,0,35.0,93.0,,135.81,1002.37,6.720830357142856,0.0,0.0,29,0,0
S0002,Bakery,2025-07-21,139.97,37,27,0.0,0.0,0,0,NONE,,106.64666666666666,0.312464837156967,0,28.0,27.666666666666668,,108.06,106.64666666666666,3.847690476190475,0.0,0.0,30,0,0
S0002,Bakery,2025-07-28,136.2,34,24,0.0,0.0,0,0,NONE,,114.97749999999999,0.18457959165923765,0,37.0,30.0,4.400000000000004,139.97,114.97749999999999,3.8315111003860993,0.0,0.0,31,0,0
S0002,Bakery,2025-08-04,79.3,21,20,0.0,0.0,0,0,NONE,,130.01,-0.39004691946773323,0,34.0,33.5,0.6000000000000045,136.2,130.01,3.8821066886213935,0.0,0.0,32,0,0
S0002,Bakery,2025-08-11,114.97,29,26,0.0,0.0,0,0,NONE,,115.88250000000001,-0.00787435548939666,0,21.0,30.0,-2.3999999999999972,79.3,115.8825,3.856082879097584,0.0,0.0,33,0,0
S0002,Bakery,2025-08-18,100.46,22,16,0.0,0.0,0,0,NONE,,117.60999999999999,-0.14582093359408208,0,29.0,30.25,-3.7000000000000006,114.97,117.61,3.8823821401813277,0.0,0.0,34,0,0
S0002,Baking,2025-06-30,308.06,80,64,0.0,0.0,0,0,NONE,,,,0,,28.0,,,110.15666666666668,3.9155185292507793,0.0,0.0,27,0,0
S0002,Baking,2025-07-07,293.28000000000003,78,59,0.0,0.0,0,0,NONE,,308.06,-0.047977666688307385,0,80.0,43.333333333333336,,308.06,167.44333333333336,3.8638077449370543,0.0,0.0,28,0,0
S0002,Baking,2025-07-14,280.93,74,61,0.0,0.0,0,0,NONE,,300.67,-0.06565337413110722,0,78.0,62.333333333333336,,293.28000000000003,238.76999999999998,3.8584109195402285,0.0,0.0,29,0,0
S0002,Baking,2025-07-21,346.67,94,77,0.0,0.0,0,0,NONE,,294.09,0.17878880614777803,0,74.0,77.33333333333333,,280.93,294.09,3.802367117117116,0.0,0.0,30,0,0
S0002,Baking,2025-07-28,282.77,73,62,0.0,0.0,0,0,NONE,,307.235,-0.07962959949224545,0,94.0,81.5,3.799999999999999,346.67,307.235,3.773770018688901,0.0,0.0,31,0,0
S0002,Baking,2025-08-04,331.38,85,63,0.0,0.0,0,0,NONE,,300.9125,0.10125036347775507,0,73.0,79.75,0.4999999999999971,282.77,300.9125,3.779472929647805,0.0,0.0,32,0,0
S0002,Baking,2025-08-11,350.98,91,71,0.0,0.0,0,0,NONE,,310.4375,0.13059794644654726,0,85.0,81.5,1.2000000000000022,331.38,310.4375,3.8141199884713344,0.0,0.0,33,0,0
S0002,Baking,2025-08-18,345.4,86,64,0.0,0.0,0,0,NONE,,327.95000000000005,0.053209330690653846,0,91.0,85.75,0.299999999999993,350.98,327.95,3.8292629198642656,0.0,0.0,34,0,0
S0002,Beverages,2025-06-30,373.40999999999997,114,66,0.0,0.0,0,0,NONE,,,,0,,83.0,,,321.71,3.8763576520176026,0.0,0.0,27,0,0
S0002,Beverages,2025-07-07,431.75,125,78,0.0,0.0,0,0,NONE,,373.40999999999997,0.15623577301089964,0,114.0,96.66666666666667,,373.40999999999997,351.92333333333335,3.6770125426688884,0.0,0.0,28,0,0
S0002,Beverages,2025-07-14,396.51,120,74,0.0,0.0,0,0,NONE,,402.58,-0.015077748522032872,0,125.0,110.0,,431.75,385.38000000000005,3.5288164642375164,0.0,0.0,29,0,0
S0002,Beverages,2025-07-21,432.17,120,65,0.0,0.0,0,0,NONE,,400.5566666666667,0.07892349813176665,0,120.0,119.66666666666667,,396.51,400.5566666666667,3.344592105263157,0.0,0.0,30,0,0
S0002,Beverages,2025-07-28,464.65,132,77,0.0,0.0,0,0,NONE,,408.46000000000004,0.13756548988885064,0,120.0,119.75,1.3000000000000118,432.17,408.46000000000004,3.408798245614034,0.0,0.0,31,0,0
S0002,Beverages,2025-08-04,380.39,119,68,0.0,0.0,0,0,NONE,,431.27,-0.11797713729218355,0,132.0,124.25,2.1000000000000014,464.65,431.27,3.4699356060606052,0.0,0.0,32,0,0
S0002,Beverages,2025-08-11,356.09,111,73,0.0,0.0,0,0,NONE,,418.42999999999995,-0.14898549339196515,0,119.0,122.75,0.9000000000000051,380.39,418.42999999999995,3.40557426152279,0.0,0.0,33,0,0
S0002,Beverages,2025-08-18,305.09000000000003,93,51,0.0,0.0,0,0,NONE,,408.325,-0.2528255678687319,0,111.0,120.5,-3.999999999999991,356.09,408.325,3.3815162660272944,0.0,0.0,34,0,0
S0002,Breakfast & Cereal,2025-06-30,451.47,99,67,0.0,0.0,0,0,NONE,,,,0,,120.66666666666667,,,400.3766666666667,3.308216132480837,0.0,0.0,27,0,0
S0002,Breakfast & Cereal,2025-07-07,457.26,96,73,0.0,0.0,0,0,NONE,,451.47,0.012824772410126837,0,99.0,109.66666666666667,,451.47,395.98333333333335,3.6549585567232614,0.0,0.0,28,0,0
S0002,Breakfast & Cereal,2025-07-14,454.43,101,74,0.0,0.0,0,0,NONE,,454.365,0.00014305679354703317,0,96.0,102.0,,457.26,421.6066666666666,4.177148682773681,0.0,0.0,29,0,0
S0002,Breakfast & Cereal,2025-07-21,344.54,77,54,0.0,0.0,0,0,NONE,,454.3866666666667,-0.24174711699286955,0,101.0,98.66666666666667,,454.43,454.3866666666667,4.607578320332032,0.0,0.0,30,0,0
S0002,Breakfast & Cereal,2025-07-28,332.34,73,55,0.0,0.0,0,0,NONE,,426.925,-0.22154945247994387,0,77.0,93.25,-6.100000000000004,344.54,426.925,4.574320103885388,0.0,0.0,31,0,0
S0002,Breakfast & Cereal,2025-08-04,459.21,99,70,0.0,0.0,0,0,NONE,,397.1425,0.15628521248670188,0,73.0,86.75,-9.299999999999999,332.34,397.14250000000004,4.572395031241137,0.0,0.0,32,0,0
S0002,Breakfast & Cereal,2025-08-11,427.69,96,72,0.0,0.0,0,0,NONE,,397.63,0.07559791766214824,0,99.0,87.5,-0.9999999999999993,459.21,397.63,4.541234993362349,0.0,0.0,33,0,0
S0002,Breakfast & Cereal,2025-08-18,449.6,101,78,0.0,0.0,0,0,NONE,,390.945,0.15003389223548078,0,96.0,86.25,8.3,427.69,390.945,4.530184302355749,0.0,0.0,34,0,0
S0002,Candy,2025-06-30,177.61,73,60,0.0,0.0,0,0,NONE,,,,0,,89.33333333333333,,,406.41333333333336,4.54873058495918,0.0,0.0,27,0,0
S0002,Candy,2025-07-07,207.26,83,64,0.0,0.0,0,0,NONE,,177.61,0.16693879849107582,0,73.0,89.33333333333333,,177.61,354.83666666666664,3.8422009045938825,0.0,0.0,28,0,0
S0002,Candy,2025-07-14,175.81,70,56,0.0,0.0,0,0,NONE,,192.435,-0.08639280796112973,0,83.0,84.0,,207.26,270.8533333333333,3.128408766343913,0.0,0.0,29,0,0
S0002,Candy,2025-07-21,228.03,94,67,0.0,0.0,0,0,NONE,,186.89333333333335,0.22010772633231068,0,70.0,75.33333333333333,,175.81,186.89333333333335,2.4805645203121673,0.0,0.0,30,0,0
S0002,Candy,2025-07-28,240.74,102,67,0.0,0.0,0,0,NONE,,197.1775,0.22093037998757464,0,94.0,80.0,5.000000000000003,228.03,197.1775,2.4668861561915723,0.0,0.0,31,0,0
S0002,Candy,2025-08-04,260.92,106,73,0.0,0.0,0,0,NONE,,212.96,0.22520661157024796,0,102.0,87.25,8.099999999999998,240.74,212.96,2.4486817511418812,0.0,0.0,32,0,0
S0002,Candy,2025-08-11,215.8,93,73,0.0,0.0,0,0,NONE,,226.375,-0.04671452236333512,0,106.0,93.0,11.600000000000003,260.92,226.375,2.4397820011987124,0.0,0.0,33,0,0
S0002,Candy,2025-08-18,191.01,79,68,0.0,0.0,0,0,NONE,,236.3725,-0.19191107256554807,0,93.0,98.75,0.10000000000000227,215.8,236.3725,2.3919966709375755,0.0,0.0,34,0,0
S0002,Condiments/Sauces/Spices,2025-06-30,237.39,71,57,0.0,0.0,0,0,NONE,,,,0,,100.33333333333333,,,239.1533333333333,2.380711873306838,0.0,0.0,27,0,0
S0002,Condiments/Sauces/Spices,2025-07-07,317.93,86,62,0.0,0.0,0,0,NONE,,237.39,0.33927292640802065,0,71.0,90.0,,237.39,238.03666666666663,2.708486889416569,0.0,0.0,28,0,0
S0002,Condiments/Sauces/Spices,2025-07-14,312.54,88,63,0.0,0.0,0,0,NONE,,277.65999999999997,0.12562126341568847,0,86.0,83.33333333333333,,317.93,257.04,3.120270566467907,0.0,0.0,29,0,0
S0002,Condiments/Sauces/Spices,2025-07-21,340.16,95,73,0.0,0.0,0,0,NONE,,289.28666666666663,0.1758578572580833,0,88.0,81.66666666666667,,312.54,289.28666666666663,3.530657500322583,0.0,0.0,30,0,0
S0002,Condiments/Sauces/Spices,2025-07-28,349.11,95,67,0.0,0.0,0,0,NONE,,302.005,0.1559742388371054,0,95.0,85.0,7.399999999999999,340.16,302.005,3.5431510199787795,0.0,0.0,31,0,0
S0002,Condiments/Sauces/Spices,2025-08-04,313.67,89,68,0.0,0.0,0,0,NONE,,329.93500000000006,-0.04929758891902963,0,95.0,91.0,3.4000000000000004,349.11,329.93500000000006,3.625981264604428,0.0,0.0,32,0,0
S0002,Condiments/Sauces/Spices,2025-08-11,401.36,115,82,0.0,0.0,0,0,NONE,,328.87,0.22042144312342266,0,89.0,91.75,0.29999999999999394,313.67,328.87,3.5828616539433358,0.0,0.0,33,0,0
S0002,Condiments/Sauces/Spices,2025-08-18,291.21,84,69,0.0,0.0,0,0,NONE,,351.07500000000005,-0.17051911984618687,0,115.0,98.5,5.4,401.36,351.07500000000005,3.567485665801043,0.0,0.0,34,0,0
S0002,Dairy & Eggs,2025-06-30,817.84,223,156,0.0,0.0,0,0,NONE,,,,0,,99.66666666666667,,,354.71333333333337,3.563103694752268,0.0,0.0,27,0,0
S0002,Dairy & Eggs,2025-07-07,920.46,257,178,0.0,0.0,0,0,NONE,,817.84,0.12547686589063875,0,223.0,142.33333333333334,,817.84,510.95666666666665,3.560637641727329,0.0,0.0,28,0,0
S0002,Dairy & Eggs,2025-07-14,879.04,249,175,0.0,0.0,0,0,NONE,,869.1500000000001,0.011378933440717795,0,257.0,198.33333333333334,,920.46,713.2199999999999,3.5796957743145135,0.0,0.0,29,0,0
S0002,Dairy & Eggs,2025-07-21,886.95,254,167,0.0,0.0,0,0,NONE,,872.4466666666667,0.016623747774458034,0,249.0,243.0,,879.04,872.4466666666667,3.593093830306598,0.0,0.0,30,0,0
S0002,Dairy & Eggs,2025-07-28,858.78,250,159,0.0,0.0,0,0,NONE,,876.0725,-0.0197386631814148,0,254.0,245.75,8.499999999999993,886.95,876.0725,3.567802656194515,0.0,0.0,31,0,0
S0002,Dairy & Eggs,2025-08-04,865.18,237,174,0.0,0.0,0,0,NONE,,886.3074999999999,-0.023837663564846224,0,250.0,252.5,-1.5999999999999936,858.78,886.3075,3.50972166964743,0.0,0.0,32,0,0
S0002,Dairy & Eggs,2025-08-11,833.68,244,158,0.0,0.0,0,0,NONE,,872.4875,-0.044479147265720144,0,237.0,247.5,-3.9999999999999662,865.18,872.4875,3.526969695390752,0.0,0.0,33,0,0
S0002,Dairy & Eggs,2025-08-18,892.67,252,158,0.0,0.0,0,0,NONE,,861.1474999999999,0.0366052273274904,0,244.0,246.25,-4.299999999999981,833.68,861.1474999999999,3.4985797421351066,0.0,0.0,34,0,0
S0002,Deli,2025-06-30,542.11,91,64,0.0,0.0,0,0,NONE,,,,0,,243.66666666666666,,,852.5466666666665,3.500796611560719,0.0,0.0,27,0,0
S0002,Deli,2025-07-07,545.78,87,73,0.0,0.0,0,0,NONE,,542.11,0.006769843758646693,0,91.0,190.66666666666666,,542.11,746.9899999999999,4.341507527311635,0.0,0.0,28,0,0
S0002,Deli,2025-07-14,509.74,85,61,0.0,0.0,0,0,NONE,,543.9449999999999,-0.0628831959113512,0,87.0,140.66666666666666,,545.78,640.5233333333333,5.215769130687162,0.0,0.0,29,0,0
S0002,Deli,2025-07-21,540.08,90,67,0.0,0.0,0,0,NONE,,532.5433333333333,0.014152212965455232,0,85.0,87.66666666666667,,509.74,532.5433333333333,6.075842419018888,0.0,0.0,30,0,0
S0002,Deli,2025-07-28,516.77,87,70,0.0,0.0,0,0,NONE,,534.4275,-0.033040028815882465,0,90.0,88.25,-0.49999999999999567,540.08,534.4275,6.057104036486389,0.0,0.0,31,0,0
S0002,Deli,2025-08-04,500.0,84,63,0.0,0.0,0,0,NONE,,528.0925,-0.05319617301893129,0,87.0,87.25,0.5000000000000034,516.77,528.0925,6.052762114041018,0.0,0.0,32,0,0
S0002,Deli,2025-08-11,472.26,82,65,0.0,0.0,0,0,NONE,,516.6475,-0.08591447747255149,0,84.0,86.5,-0.6000000000000091,500.0,516.6475,5.972524018802922,0.0,0.0,33,0,0
S0002,Deli,2025-08-18,520.46,87,66,0.0,0.0,0,0,NONE,,507.2775,0.025986762669347768,0,82.0,85.75,-2.6999999999999966,472.26,507.2774999999999,5.913105797856008,0.0,0.0,34,0,0
S0002,Frozen Foods,2025-06-30,604.02,88,71,0.0,0.0,0,0,NONE,,,,0,,84.33333333333333,,,496.34333333333325,5.883844767511714,0.0,0.0,27,0,0
S0002,Frozen Foods,2025-07-07,625.14,94,69,0.0,0.0,0,0,NONE,,604.02,0.03496572961160228,0,88.0,84.66666666666667,,604.02,525.4266666666666,6.191837627142504,0.0,0.0,28,0,0
S0002,Frozen Foods,2025-07-14,406.71999999999997,59,48,0.0,0.0,0,0,NONE,,614.5799999999999,-0.3382147157408311,0,94.0,88.0,,625.14,567.14,6.424519153653818,0.0,0.0,29,0,0
S0002,Frozen Foods,2025-07-21,503.97,75,52,0.0,0.0,0,0,NONE,,545.2933333333333,-0.0757818421889135,0,59.0,80.33333333333333,,406.71999999999997,545.2933333333333,6.802616163437475,0.0,0.0,30,0,0
S0002,Frozen Foods,2025-07-28,573.25,83,67,0.0,0.0,0,0,NONE,,534.9625,0.07157043718017622,0,75.0,79.0,-7.399999999999994,503.97,534.9625,6.781862122578106,0.0,0.0,31,0,0
S0002,Frozen Foods,2025-08-04,454.98,65,55,0.0,0.0,0,0,NONE,,527.27,-0.13710243328844798,0,83.0,77.75,-1.700000000000009,573.25,527.27,6.792552839993221,0.0,0.0,32,0,0
S0002,Frozen Foods,2025-08-11,357.25,50,42,0.0,0.0,0,0,NONE,,484.73,-0.26299176861345497,0,65.0,70.5,2.600000000000007,454.98,484.73,6.879869533937574,0.0,0.0,33,0,0
S0002,Frozen Foods,2025-08-18,458.97,68,55,0.0,0.0,0,0,NONE,,472.3625,-0.02835216597422527,0,50.0,68.25,-9.299999999999995,357.25,472.3625,6.9427297034291,0.0,0.0,34,0,0
S0002,Grains and Pasta,2025-06-30,71.86,29,22,0.0,0.0,0,0,NONE,,,,0,,66.0,,,461.82666666666665,7.0171062712387995,0.0,0.0,27,0,0
S0002,Grains and Pasta,2025-07-07,88.43,34,27,0.0,0.0,0,0,NONE,,71.86,0.23058725299192886,0,29.0,48.0,,71.86,294.69666666666666,5.540874447391688,0.0,0.0,28,0,0
S0002,Grains and Pasta,2025-07-14,110.24,43,30,0.0,0.0,0,0,NONE,,80.14500000000001,0.3755068937550687,0,34.0,37.666666666666664,,88.43,172.51333333333332,4.074604462474643,0.0,0.0,29,0,0
S0002,Grains and Pasta,2025-07-21,56.76,20,18,0.0,0.0,0,0,NONE,,90.17666666666668,-0.37056888330314575,0,43.0,35.333333333333336,,110.24,90.17666666666666,2.54751143921883,0.0,0.0,30,0,0
S0002,Grains and Pasta,2025-07-28,86.89,34,32,0.0,0.0,0,0,NONE,,81.8225,0.06193284243331596,0,20.0,31.5,-1.8000000000000012,56.76,81.8225,2.6201335794141225,0.0,0.0,31,0,0
S0002,Grains and Pasta,2025-08-04,106.68,41,33,0.0,0.0,0,0,NONE,,85.58,0.24655293292825436,0,34.0,32.75,-2.3000000000000003,86.89,85.58,2.639547879616962,0.0,0.0,32,0,0
S0002,Grains and Pasta,2025-08-11,87.25,33,26,0.0,0.0,0,0,NONE,,90.1425,-0.0320880827578556,0,41.0,34.5,0.7999999999999994,106.68,90.1425,2.639815096259717,0.0,0.0,33,0,0
S0002,Grains and Pasta,2025-08-18,101.73,38,23,0.0,0.0,0,0,NONE,,84.39500000000001,0.20540316369453157,0,33.0,32.0,4.6,87.25,84.39500000000001,2.659869712186426,0.0,0.0,34,0,0
S0002,Meat and Seafood,2025-06-30,597.1,66,50,0.0,0.0,0,0,NONE,,,,0,,36.0,,,93.60666666666668,2.600492949581901,0.0,0.0,27,0,0
S0002,Meat and Seafood,2025-07-07,677.6800000000001,76,61,0.0,0.0,0,0,NONE,,597.1,0.13495226930162457,0,66.0,46.666666666666664,,597.1,263.6766666666667,4.764286770140427,0.0,0.0,28,0,0
S0002,Meat and Seafood,2025-07-14,850.03,98,71,0.0,0.0,0,0,NONE,,637.3900000000001,0.333610505342098,0,76.0,58.333333333333336,,677.6800000000001,454.01000000000005,6.869250398724081,0.0,0.0,29,0,0
S0002,Meat and Seafood,2025-07-21,901.84,101,80,0.0,0.0,0,0,NONE,,708.2700000000001,0.27329973032882926,0,98.0,80.0,,850.03,708.2700000000001,8.879195770812311,0.0,0.0,30,0,0
S0002,Meat and Seafood,2025-07-28,920.11,97,75,0.0,0.0,0,0,NONE,,756.6625000000001,0.21601110138271667,0,101.0,85.25,12.7,901.84,756.6625,8.891674055832006,0.0,0.0,31,0,0
S0002,Meat and Seafood,2025-08-04,650.61,75,57,0.0,0.0,0,0,NONE,,837.4150000000001,-0.2230733865526651,0,97.0,93.0,6.600000000000011,920.11,837.4150000000001,9.001349157362778,0.0,0.0,32,0,0
S0002,Meat and Seafood,2025-08-11,856.0,94,68,0.0,0.0,0,0,NONE,,830.6475,0.030521370376724137,0,75.0,92.75,-7.2999999999999945,650.61,830.6475,8.940838631046988,0.0,0.0,33,0,0
S0002,Meat and Seafood,2025-08-18,713.2,78,64,0.0,0.0,0,0,NONE,,832.14,-0.1429326795971831,0,94.0,91.75,-4.299999999999996,856.0,832.1400000000001,9.048990498176819,0.0,0.0,34,0,0
S0002,Pet Food,2025-06-30,577.23,78,51,0.0,0.0,0,0,NONE,,,,0,,88.66666666666667,,,808.9066666666668,9.088951027272062,0.0,0.0,27,0,0
S0002,Pet Food,2025-07-07,827.39,108,67,0.0,0.0,0,0,NONE,,577.23,0.43338010844897173,0,78.0,82.33333333333333,,577.23,694.6133333333333,8.393855864702672,0.0,0.0,28,0,0
S0002,Pet Food,2025-07-14,618.99,85,51,0.0,0.0,0,0,NONE,,702.31,-0.11863706910053956,0,108.0,93.33333333333333,,827.39,753.54,8.055928704208846,0.0,0.0,29,0,0
S0002,Pet Food,2025-07-21,650.36,85,57,0.0,0.0,0,0,NONE,,674.5366666666666,-0.03584188652951896,0,85.0,90.33333333333333,,618.99,674.5366666666666,7.447879476006926,0.0,0.0,30,0,0
S0002,Pet Food,2025-07-28,823.71,103,64,0.0,0.0,0,0,NONE,,668.4925,0.23219033870985853,0,85.0,89.0,-0.1999999999999874,650.36,668.4925,7.498733136416959,0.0,0.0,31,0,0
S0002,Pet Food,2025-08-04,757.15,99,61,0.0,0.0,0,0,NONE,,730.1125000000001,0.03703196425208431,0,103.0,95.25,-1.5000000000000016,823.71,730.1125,7.64793309907566,0.0,0.0,32,0,0
S0002,Pet Food,2025-08-11,748.4399999999999,96,62,0.0,0.0,0,0,NONE,,712.5525,0.05036470996873905,0,99.0,93.0,6.000000000000001,757.15,712.5525,7.64467341894098,0.0,0.0,33,0,0
S0002,Pet Food,2025-08-18,771.11,107,61,0.0,0.0,0,0,NONE,,744.9150000000001,0.035165085949403534,0,96.0,95.75,2.9000000000000012,748.4399999999999,744.9150000000001,7.773177095411568,0.0,0.0,34,0,0
S0002,Prepared Meals,2025-06-30,729.14,87,66,0.0,0.0,0,0,NONE,,,,0,,99.33333333333333,,,776.4333333333334,7.813804754666404,0.0,0.0,27,0,0
S0002,Prepared Meals,2025-07-07,907.65,115,84,0.0,0.0,0,0,NONE,,729.14,0.24482266780042242,0,87.0,94.0,,729.14,744.91,7.941716446069893,0.0,0.0,28,0,0
S0002,Prepared Meals,2025-07-14,699.59,85,62,0.0,0.0,0,0,NONE,,818.395,-0.14516828670751894,0,115.0,99.33333333333333,,907.65,795.0766666666667,8.023259411960685,0.0,0.0,29,0,0
S0002,Prepared Meals,2025-07-21,859.11,106,80,0.0,0.0,0,0,NONE,,778.7933333333334,0.10312962788587464,0,85.0,95.66666666666667,,699.59,778.7933333333334,8.167999608039116,0.0,0.0,30,0,0
S0002,Prepared Meals,2025-07-28,688.01,87,68,0.0,0.0,0,0,NONE,,798.8725000000001,-0.13877370919639875,0,106.0,98.25,2.6999999999999957,859.11,798.8725,8.152202536218017,0.0,0.0,31,0,0
S0002,Prepared Meals,2025-08-04,788.46,99,76,0.0,0.0,0,0,NONE,,788.5899999999999,-0.000164851190098634,0,87.0,98.25,-6.299999999999993,688.01,788.59,8.034012881045602,0.0,0.0,32,0,0
S0002,Prepared Meals,2025-08-11,746.92,87,64,0.0,0.0,0,0,NONE,,758.7925,-0.015646570043852646,0,99.0,94.25,2.300000000000009,788.46,758.7925,8.051921313193166,0.0,0.0,33,0,0
S0002,Prepared Meals,2025-08-18,932.51,109,77,0.0,0.0,0,0,NONE,,770.625,0.21006974858069746,0,87.0,94.75,-4.500000000000005,746.92,770.625,8.140625505214802,0.0,0.0,34,0,0
S0002,Snacks/Cookies/Chips,2025-06-30,859.8,274,159,0.0,0.0,0,0,NONE,,,,0,,91.0,,,741.1300000000001,8.152563566701497,0.0,0.0,27,0,0
S0002,Snacks/Cookies/Chips,2025-07-07,972.14,313,159,0.0,0.0,0,0,NONE,,859.8,0.1306582926261922,0,274.0,153.33333333333334,,859.8,798.3933333333333,6.562495328314608,0.0,0.0,28,0,0
S0002,Snacks/Cookies/Chips,2025-07-14,958.51,310,168,0.0,0.0,0,0,NONE,,915.97,0.046442569079773316,0,313.0,224.66666666666666,,972.14,859.6199999999999,4.943040718316866,0.0,0.0,29,0,0
S0002,Snacks/Cookies/Chips,2025-07-21,1185.38,381,195,0.0,0.0,0,0,NONE,,930.15,0.27439660269848964,0,310.0,299.0,,958.51,930.15,3.111934180188081,0.0,0.0,30,0,0
S0002,Snacks/Cookies/Chips,2025-07-28,903.55,294,166,0.0,0.0,0,0,NONE,,993.9575,-0.09095710832706633,0,381.0,319.5,31.800000000000008,1185.38,993.9575,3.1117590340911923,0.0,0.0,31,0,0
S0002,Snacks/Cookies/Chips,2025-08-04,900.58,288,155,0.0,0.0,0,0,NONE,,1004.895,-0.10380686539389682,0,294.0,324.5,1.4000000000000032,903.55,1004.895,3.095594812928274,0.0,0.0,32,0,0
S0002,Snacks/Cookies/Chips,2025-08-11,1012.0,323,169,0.0,0.0,0,0,NONE,,987.0050000000001,0.02532408650412094,0,288.0,318.25,-15.300000000000024,900.58,987.005,3.100878636588196,0.0,0.0,33,0,0
S0002,Snacks/Cookies/Chips,2025-08-18,966.94,302,175,0.0,0.0,0,0,NONE,,1000.3775,-0.0334248821070046,0,323.0,321.5,-17.99999999999999,1012.0,1000.3775,3.1111684348504554,0.0,0.0,34,0,0
S0003,Alcohol,2025-06-30,4110.53,330,236,0.0,0.0,0,0,NONE,,,,0,,301.6666666666667,,,938.71,3.1111467145337657,0.0,0.0,27,0,0
S0003,Alcohol,2025-07-07,5108.11,415,266,0.0,0.0,0,0,NONE,,4110.53,0.242688898998426,0,330.0,313.6666666666667,,4110.53,2007.7033333333331,6.238764113008307,0.0,0.0,28,0,0
S0003,Alcohol,2025-07-14,5145.9,419,272,0.0,0.0,0,0,NONE,,4609.32,0.11641196532243367,0,415.0,356.0,,5108.11,3410.213333333333,9.299325748438918,0.0,0.0,29,0,0
S0003,Alcohol,2025-07-21,5008.96,410,269,0.0,0.0,0,0,NONE,,4788.179999999999,0.046109377675860284,0,419.0,388.0,,5145.9,4788.179999999999,12.348744852847418,0.0,0.0,30,0,0
S0003,Alcohol,2025-07-28,4979.96,415,274,0.0,0.0,0,0,NONE,,4843.375,0.02820037680336543,0,410.0,393.5,24.39999999999999,5008.96,4843.375,12.31580254207459,0.0,0.0,31,0,0
S0003,Alcohol,2025-08-04,4875.94,391,281,0.0,0.0,0,0,NONE,,5060.732499999999,-0.03651497090589151,0,415.0,414.75,-0.8999999999999907,4979.96,5060.7325,12.201740566901167,0.0,0.0,32,0,0
S0003,Alcohol,2025-08-11,5328.07,439,297,0.0,0.0,0,0,NONE,,5002.69,0.06504100793772953,0,391.0,408.75,-7.899999999999973,4875.94,5002.69,12.242174563758162,0.0,0.0,33,0,0
S0003,Alcohol,2025-08-18,4937.88,402,257,0.0,0.0,0,0,NONE,,5048.2325,-0.02185963106889391,0,439.0,413.75,6.299999999999976,5328.07,5048.2325,12.206036929951669,0.0,0.0,34,0,0
S0003,Bakery,2025-06-30,284.81,70,49,0.0,0.0,0,0,NONE,,,,0,,415.0,,,5061.323333333334,12.202390703350192,0.0,0.0,27,0,0
S0003,Bakery,2025-07-07,183.82,47,42,0.0,0.0,0,0,NONE,,284.81,-0.35458726870545276,0,70.0,300.0,,284.81,3496.273333333333,9.558660927102343,0.0,0.0,28,0,0
S0003,Bakery,2025-07-14,132.67,35,32,0.0,0.0,0,0,NONE,,234.315,-0.4337963852079466,0,47.0,185.33333333333334,,183.82,1932.2333333333333,6.705537276161857,0.0,0.0,29,0,0
S0003,Bakery,2025-07-21,183.13,48,41,0.0,0.0,0,0,NONE,,200.4333333333333,-0.08632961915848984,0,35.0,50.666666666666664,,132.67,200.4333333333333,3.923449848024315,0.0,0.0,30,0,0
S0003,Bakery,2025-07-28,224.92,62,54,0.0,0.0,0,0,NONE,,196.1075,0.14692196881812272,0,48.0,50.0,-7.8000000000000025,183.13,196.1075,3.8963894693515693,0.0,0.0,31,0,0
S0003,Bakery,2025-08-04,277.32,73,53,0.0,0.0,0,0,NONE,,181.135,0.5310127805228145,0,62.0,48.0,5.800000000000005,224.92,181.135,3.786146381793966,0.0,0.0,32,0,0
S0003,Bakery,2025-08-11,202.06,58,36,0.0,0.0,0,0,NONE,,204.51,-0.011979854285853938,0,73.0,54.5,12.800000000000002,277.32,204.51,3.758106451744417,0.0,0.0,33,0,0
