store_id,sku_id,date,price
1,P00763,2025-07-16,11.38
1,P00763,2025-07-19,11.38
1,P00763,2025-07-23,11.38
1,P00763,2025-07-26,11.38
1,P00763,2025-07-27,11.38
1,P00763,2025-07-28,11.38
1,P00763,2025-07-29,11.38
1,P00763,2025-08-03,11.38
1,P00763,2025-08-04,11.38
1,P00763,2025-08-06,11.38
1,P00763,2025-08-07,11.38
1,P00763,2025-08-13,11.38
1,P00763,2025-08-15,11.38
1,P00763,2025-08-20,11.38
1,P00763,2025-08-21,11.38
1,P00764,2025-07-01,11.61
1,P00764,2025-07-04,11.61
1,P00764,2025-07-09,11.61
1,P00764,2025-07-12,11.61
1,P00764,2025-07-14,11.61
1,P00764,2025-07-16,11.61
1,P00764,2025-07-18,11.61
1,P00764,2025-07-19,11.61
1,P00764,2025-07-21,11.61
1,P00764,2025-07-22,11.61
1,P00764,2025-07-25,9.39
1,P00764,2025-07-26,11.61
1,P00764,2025-07-28,11.61
1,P00764,2025-07-29,8.71
1,P00764,2025-07-31,11.61
1,P00764,2025-08-02,11.61
1,P00764,2025-08-03,11.61
1,P00764,2025-08-10,11.61
1,P00764,2025-08-11,11.61
1,P00764,2025-08-12,11.61
1,P00764,2025-08-13,11.61
1,P00764,2025-08-14,11.61
1,P00764,2025-08-15,11.61
1,P00764,2025-08-16,9.39
1,P00764,2025-08-18,11.61
1,P00764,2025-08-19,11.61
1,P00764,2025-08-20,11.61
1,P00765,2025-07-16,3.63
1,P00765,2025-08-04,3.63
1,P00765,2025-08-06,3.63
1,P00765,2025-08-10,3.63
1,P00765,2025-08-11,3.63
1,P00766,2025-07-20,2.30
1,P00766,2025-08-16,2.30
1,P00766,2025-08-22,2.30
1,P00767,2025-07-01,6.86
1,P00767,2025-07-09,6.86
1,P00767,2025-07-11,6.86
1,P00767,2025-07-17,6.86
1,P00767,2025-08-07,6.86
1,P00767,2025-08-23,6.86
1,P00768,2025-07-02,11.13
1,P00768,2025-07-04,11.13
1,P00768,2025-07-14,11.13
1,P00768,2025-07-16,11.13
1,P00768,2025-07-17,11.13
1,P00768,2025-07-23,11.13
1,P00768,2025-07-28,11.13
1,P00768,2025-07-30,11.13
1,P00768,2025-07-31,11.13
1,P00768,2025-08-03,11.13
1,P00768,2025-08-06,11.13
1,P00768,2025-08-08,11.13
1,P00768,2025-08-10,11.13
1,P00768,2025-08-11,11.13
1,P00768,2025-08-13,11.13
1,P00768,2025-08-15,11.13
1,P00768,2025-08-18,11.13
1,P00768,2025-08-21,11.13
1,P00768,2025-08-23,11.13
1,P00769,2025-07-01,3.12
1,P00769,2025-07-09,3.12
1,P00769,2025-07-11,3.12
1,P00769,2025-07-17,3.12
1,P00769,2025-07-20,3.12
1,P00769,2025-07-25,3.12
1,P00769,2025-07-27,3.12
1,P00769,2025-07-30,3.12
1,P00769,2025-07-31,3.12
1,P00769,2025-08-01,3.12
1,P00769,2025-08-03,3.12
1,P00769,2025-08-04,3.12
1,P00769,2025-08-05,3.12
1,P00769,2025-08-07,3.12
1,P00769,2025-08-13,3.12
1,P00769,2025-08-16,3.12
1,P00769,2025-08-17,3.12
1,P00769,2025-08-18,3.12
1,P00769,2025-08-23,3.12
1,P00769,2025-08-24,3.12
1,P00770,2025-07-09,8.01
1,P00770,2025-07-14,8.01
1,P00770,2025-07-16,8.01
1,P00770,2025-07-17,8.01
1,P00770,2025-07-20,8.01
1,P00770,2025-07-22,8.01
1,P00770,2025-07-25,8.01
1,P00770,2025-08-08,8.01
1,P00770,2025-08-10,8.01
1,P00771,2025-07-21,3.17
1,P00771,2025-07-30,3.17
1,P00771,2025-08-06,3.17
1,P00772,2025-07-03,2.07
1,P00772,2025-07-06,2.07
1,P00772,2025-07-18,2.07
1,P00772,2025-07-19,2.07
1,P00772,2025-07-24,2.07
1,P00772,2025-07-27,2.07
1,P00772,2025-08-01,2.07
1,P00772,2025-08-03,2.07
1,P00772,2025-08-08,2.07
1,P00772,2025-08-12,2.07
1,P00772,2025-08-14,2.07
1,P00772,2025-08-18,2.07
1,P00772,2025-08-22,2.07
1,P00773,2025-07-08,2.49
1,P00773,2025-07-10,2.49
1,P00773,2025-08-05,2.49
1,P00774,2025-07-03,2.36
1,P00774,2025-07-25,2.36
1,P00774,2025-08-04,2.36
1,P00774,2025-08-11,2.36
1,P00775,2025-07-05,5.15
1,P00775,2025-07-12,5.15
1,P00775,2025-07-14,5.15
1,P00775,2025-07-17,5.15
1,P00775,2025-07-19,5.15
1,P00775,2025-07-26,5.15
1,P00775,2025-07-28,5.15
1,P00775,2025-07-30,5.15
1,P00775,2025-08-15,5.15
1,P00775,2025-08-17,5.15
1,P00775,2025-08-21,5.15
1,P00775,2025-08-22,5.15
1,P00776,2025-07-15,4.84
1,P00776,2025-07-19,4.84
1,P00776,2025-08-07,4.84
1,P00776,2025-08-09,4.84
1,P00776,2025-08-14,4.84
1,P00776,2025-08-24,4.84
1,P00777,2025-07-12,7.79
1,P00777,2025-07-18,7.79
1,P00777,2025-07-20,7.79
1,P00777,2025-08-07,7.79
1,P00777,2025-08-09,7.79
1,P00777,2025-08-18,7.79
1,P00777,2025-08-24,7.79
1,P00778,2025-07-03,1.31
1,P00778,2025-07-08,1.31
1,P00778,2025-07-09,1.31
1,P00778,2025-07-23,1.31
1,P00778,2025-07-26,1.31
1,P00778,2025-08-03,1.31
1,P00778,2025-08-19,1.31
1,P00778,2025-08-24,1.31
1,P00779,2025-07-03,10.47
1,P00779,2025-07-06,10.47
1,P00779,2025-07-09,10.47
1,P00779,2025-07-17,10.47
1,P00779,2025-07-18,10.47
1,P00779,2025-07-20,10.47
1,P00779,2025-07-22,10.47
1,P00779,2025-07-27,10.47
1,P00779,2025-07-29,10.47
1,P00779,2025-08-04,10.47
1,P00779,2025-08-06,10.47
1,P00779,2025-08-07,10.47
1,P00779,2025-08-08,10.47
1,P00779,2025-08-16,10.47
1,P00779,2025-08-17,10.47
1,P00779,2025-08-18,10.47
1,P00779,2025-08-22,10.47
1,P00780,2025-07-03,8.82
1,P00780,2025-07-19,8.82
1,P00780,2025-07-26,8.82
1,P00780,2025-07-28,8.82
1,P00780,2025-08-11,8.82
1,P00780,2025-08-14,8.82
1,P00781,2025-07-10,3.98
1,P00781,2025-07-16,3.98
1,P00781,2025-07-27,3.98
1,P00781,2025-08-03,3.98
1,P00781,2025-08-08,3.98
1,P00781,2025-08-13,3.98
1,P00782,2025-07-06,6.94
1,P00782,2025-07-07,6.94
1,P00782,2025-07-09,6.94
1,P00782,2025-07-16,6.94
1,P00782,2025-07-17,6.94
1,P00782,2025-07-24,6.94
1,P00782,2025-08-02,6.94
1,P00782,2025-08-11,6.94
1,P00782,2025-08-13,6.94
1,P00782,2025-08-17,6.94
1,P00783,2025-07-04,5.39
1,P00783,2025-07-25,5.39
1,P00784,2025-07-02,5.77
1,P00784,2025-07-05,5.77
1,P00784,2025-07-10,5.77
1,P00784,2025-07-13,5.77
1,P00784,2025-07-20,5.77
1,P00784,2025-07-30,5.77
1,P00784,2025-08-02,5.77
1,P00784,2025-08-10,5.77
1,P00784,2025-08-21,5.77
1,P00785,2025-07-12,7.16
1,P00785,2025-07-14,7.16
1,P00785,2025-07-15,7.16
1,P00785,2025-07-22,7.16
1,P00785,2025-07-26,7.16
1,P00785,2025-08-02,7.16
1,P00785,2025-08-06,7.16
1,P00785,2025-08-14,7.16
1,P00785,2025-08-17,7.16
1,P00785,2025-08-19,7.16
1,P00785,2025-08-24,7.16
1,P00786,2025-07-05,3.61
1,P00786,2025-07-06,3.61
1,P00786,2025-07-07,3.61
1,P00786,2025-07-13,3.61
1,P00786,2025-07-22,3.61
1,P00786,2025-08-02,3.61
1,P00786,2025-08-03,3.61
1,P00786,2025-08-04,3.61
1,P00786,2025-08-06,3.61
1,P00786,2025-08-17,3.61
1,P00787,2025-08-09,6.39
1,P00788,2025-07-04,4.01
1,P00788,2025-07-05,4.01
1,P00788,2025-07-07,4.01
1,P00788,2025-07-14,4.01
1,P00788,2025-07-18,4.01
1,P00788,2025-07-31,4.01
1,P00788,2025-08-05,4.01
1,P00788,2025-08-06,4.01
1,P00789,2025-07-01,2.96
1,P00789,2025-07-07,2.96
1,P00789,2025-07-24,2.96
1,P00789,2025-08-04,2.96
1,P00789,2025-08-06,2.96
1,P00789,2025-08-19,2.96
1,P00789,2025-08-24,2.96
1,P00790,2025-07-01,5.84
1,P00790,2025-07-02,4.87
1,P00790,2025-07-05,5.84
1,P00790,2025-07-07,4.38
1,P00790,2025-07-08,5.84
1,P00790,2025-07-09,5.11
1,P00790,2025-07-10,5.84
1,P00790,2025-07-11,5.84
1,P00790,2025-07-16,5.84
1,P00790,2025-07-18,5.84
1,P00790,2025-07-20,5.52
1,P00790,2025-07-21,5.84
1,P00790,2025-07-22,5.84
1,P00790,2025-07-24,5.84
1,P00790,2025-07-28,5.84
1,P00790,2025-07-30,2.92
1,P00790,2025-07-31,5.84
1,P00790,2025-08-01,5.84
1,P00790,2025-08-02,5.84
1,P00790,2025-08-03,5.84
1,P00790,2025-08-07,5.84
1,P00790,2025-08-08,5.84
1,P00790,2025-08-09,4.39
1,P00790,2025-08-11,4.38
1,P00790,2025-08-13,5.63
1,P00790,2025-08-14,5.84
1,P00790,2025-08-15,5.84
1,P00790,2025-08-17,5.84
1,P00790,2025-08-18,5.84
1,P00790,2025-08-20,5.84
1,P00790,2025-08-21,5.84
1,P00790,2025-08-23,5.84
1,P00790,2025-08-24,5.84
1,P00791,2025-07-10,4.15
1,P00791,2025-07-20,4.15
1,P00791,2025-07-22,4.15
1,P00791,2025-07-25,4.15
1,P00791,2025-07-26,4.15
1,P00791,2025-07-27,4.15
1,P00791,2025-07-28,4.15
1,P00791,2025-08-14,4.15
1,P00792,2025-07-07,3.98
1,P00792,2025-08-03,3.98
1,P00792,2025-08-09,3.98
1,P00792,2025-08-23,3.98
1,P00793,2025-07-16,7.72
1,P00793,2025-07-21,7.72
1,P00793,2025-07-23,7.72
1,P00793,2025-07-29,7.72
1,P00793,2025-08-03,7.72
1,P00793,2025-08-07,7.72
1,P00793,2025-08-10,7.72
1,P00793,2025-08-21,7.72
1,P00793,2025-08-23,7.72
1,P00794,2025-07-02,5.59
1,P00794,2025-07-07,5.59
1,P00794,2025-07-09,5.59
1,P00794,2025-07-18,5.59
1,P00794,2025-07-21,5.59
1,P00794,2025-07-22,5.59
1,P00794,2025-07-24,5.59
1,P00794,2025-07-29,5.59
1,P00794,2025-08-02,5.59
1,P00795,2025-07-02,4.85
1,P00795,2025-07-05,4.85
1,P00795,2025-07-15,4.85
1,P00795,2025-07-25,4.85
1,P00795,2025-08-03,4.85
1,P00795,2025-08-04,4.85
1,P00795,2025-08-07,4.85
1,P00795,2025-08-23,4.85
1,P00795,2025-08-24,4.85
1,P00796,2025-07-04,3.69
1,P00796,2025-07-06,3.69
1,P00796,2025-07-30,3.69
1,P00796,2025-08-06,3.69
1,P00796,2025-08-08,3.69
1,P00796,2025-08-09,3.69
1,P00796,2025-08-17,3.69
1,P00797,2025-08-14,2.80
1,P00797,2025-08-15,2.80
1,P00797,2025-08-18,2.80
1,P00798,2025-07-06,2.95
1,P00798,2025-07-23,2.95
1,P00798,2025-08-04,2.95
1,P00798,2025-08-05,2.95
1,P00799,2025-07-09,8.21
1,P00799,2025-07-13,8.21
1,P00799,2025-07-18,8.21
1,P00799,2025-07-26,8.21
1,P00799,2025-08-04,8.21
1,P00799,2025-08-09,8.21
1,P00799,2025-08-20,8.21
1,P00799,2025-08-21,8.21
1,P00800,2025-07-16,3.67
1,P00800,2025-07-21,3.67
1,P00800,2025-07-22,3.67
1,P00800,2025-07-24,3.67
1,P00800,2025-08-04,3.67
1,P00800,2025-08-08,3.67
1,P00800,2025-08-20,3.67
1,P00801,2025-07-04,6.43
1,P00801,2025-07-11,6.43
1,P00801,2025-07-14,6.43
1,P00801,2025-07-19,6.43
1,P00801,2025-07-24,6.43
1,P00801,2025-07-25,6.43
1,P00801,2025-07-30,6.43
1,P00801,2025-08-07,6.43
1,P00801,2025-08-12,6.43
1,P00801,2025-08-20,6.43
1,P00802,2025-07-01,1.96
1,P00802,2025-07-02,0.97
1,P00802,2025-07-03,1.96
1,P00802,2025-07-05,1.96
1,P00802,2025-07-07,1.96
1,P00802,2025-07-08,1.96
1,P00802,2025-07-09,1.96
1,P00802,2025-07-12,1.96
1,P00802,2025-07-13,1.96
1,P00802,2025-07-14,1.96
1,P00802,2025-07-16,1.96
1,P00802,2025-07-17,1.96
1,P00802,2025-07-19,1.96
1,P00802,2025-07-20,1.96
1,P00802,2025-07-21,1.96
1,P00802,2025-07-22,1.96
1,P00802,2025-07-26,1.96
1,P00802,2025-07-28,1.96
1,P00802,2025-07-29,1.96
1,P00802,2025-07-30,1.96
1,P00802,2025-07-31,1.96
1,P00802,2025-08-02,1.96
1,P00802,2025-08-03,1.96
1,P00802,2025-08-05,1.96
1,P00802,2025-08-06,1.96
1,P00802,2025-08-08,1.96
1,P00802,2025-08-09,1.82
1,P00802,2025-08-10,0.97
1,P00802,2025-08-11,1.31
1,P00802,2025-08-14,1.96
1,P00802,2025-08-15,1.96
1,P00802,2025-08-16,1.96
1,P00802,2025-08-17,1.96
1,P00802,2025-08-18,1.96
1,P00802,2025-08-20,1.96
1,P00802,2025-08-22,1.96
1,P00802,2025-08-23,1.96
1,P00803,2025-07-03,1.92
1,P00803,2025-07-09,1.92
1,P00803,2025-07-11,1.92
1,P00803,2025-07-18,1.92
1,P00803,2025-07-23,1.92
1,P00803,2025-07-26,1.92
1,P00803,2025-08-07,1.92
1,P00803,2025-08-14,1.92
1,P00803,2025-08-17,1.92
1,P00803,2025-08-19,1.92
1,P00803,2025-08-21,1.92
1,P00804,2025-07-09,7.43
1,P00804,2025-07-16,7.43
1,P00804,2025-07-18,7.43
1,P00804,2025-07-19,7.43
1,P00804,2025-07-31,7.43
1,P00804,2025-08-03,7.43
1,P00804,2025-08-04,7.43
1,P00804,2025-08-10,7.43
1,P00804,2025-08-14,7.43
1,P00804,2025-08-21,7.43
1,P00805,2025-07-03,16.14
1,P00805,2025-07-04,16.14
1,P00805,2025-07-11,16.14
1,P00805,2025-07-14,16.14
1,P00805,2025-07-20,16.14
1,P00805,2025-07-27,16.14
1,P00805,2025-08-01,16.14
1,P00805,2025-08-11,16.14
1,P00805,2025-08-16,16.14
1,P00805,2025-08-20,16.14
1,P00805,2025-08-21,16.14
1,P00805,2025-08-23,16.14
1,P00805,2025-08-24,16.14
1,P00806,2025-07-08,4.19
1,P00806,2025-07-09,4.19
1,P00806,2025-07-13,4.19
1,P00806,2025-07-15,4.19
1,P00806,2025-07-18,4.19
1,P00806,2025-07-24,4.19
1,P00806,2025-07-25,4.19
1,P00806,2025-07-30,4.19
1,P00806,2025-07-31,4.19
1,P00806,2025-08-05,4.19
1,P00806,2025-08-11,4.19
1,P00806,2025-08-16,4.19
1,P00806,2025-08-17,4.19
1,P00806,2025-08-20,4.19
1,P00807,2025-07-03,3.85
1,P00807,2025-07-09,3.85
1,P00807,2025-07-16,3.85
1,P00807,2025-07-17,3.85
1,P00807,2025-07-18,3.85
1,P00807,2025-07-20,3.85
1,P00807,2025-07-26,3.85
1,P00807,2025-07-29,3.85
1,P00807,2025-08-03,3.85
1,P00807,2025-08-04,3.85
1,P00807,2025-08-07,3.85
1,P00807,2025-08-09,3.85
1,P00807,2025-08-16,3.85
1,P00807,2025-08-18,3.85
1,P00807,2025-08-22,3.85
1,P00808,2025-07-03,2.90
1,P00808,2025-07-05,2.90
1,P00808,2025-07-12,2.90
1,P00808,2025-07-14,2.90
1,P00808,2025-07-24,2.90
1,P00808,2025-08-10,2.90
1,P00808,2025-08-17,2.90
1,P00808,2025-08-24,2.90
1,P00809,2025-08-07,2.31
1,P00809,2025-08-12,2.31
1,P00809,2025-08-15,2.31
1,P00809,2025-08-17,2.31
1,P00809,2025-08-18,2.31
1,P00810,2025-07-06,7.51
1,P00810,2025-07-08,7.51
1,P00810,2025-08-02,7.51
1,P00810,2025-08-06,7.51
1,P00810,2025-08-09,7.51
1,P00810,2025-08-11,7.51
1,P00810,2025-08-16,7.51
1,P00810,2025-08-23,7.51
1,P00810,2025-08-24,7.51
1,P00811,2025-07-09,7.28
1,P00811,2025-07-18,7.28
1,P00811,2025-07-24,7.28
1,P00811,2025-08-10,7.28
1,P00811,2025-08-14,7.28
1,P00811,2025-08-19,7.28
1,P00812,2025-07-03,10.31
1,P00812,2025-07-06,10.31
1,P00812,2025-07-07,10.31
1,P00812,2025-07-11,10.31
1,P00812,2025-07-12,10.31
1,P00812,2025-07-13,10.31
1,P00812,2025-07-24,10.31
1,P00812,2025-08-02,10.31
1,P00812,2025-08-14,10.31
1,P00813,2025-07-19,5.11
1,P00813,2025-08-03,5.11
1,P00813,2025-08-16,5.11
1,P00813,2025-08-20,5.11
1,P00814,2025-07-02,8.20
1,P00814,2025-07-15,8.20
1,P00814,2025-07-19,8.20
1,P00814,2025-07-23,8.20
1,P00814,2025-08-11,8.20
1,P00814,2025-08-19,8.20
1,P00814,2025-08-22,8.20
1,P00814,2025-08-24,8.20
1,P00815,2025-07-11,3.66
1,P00815,2025-07-18,3.66
1,P00815,2025-07-31,3.66
1,P00815,2025-08-17,3.66
1,P00816,2025-07-02,13.62
1,P00816,2025-07-03,13.62
1,P00816,2025-07-06,13.62
1,P00816,2025-07-07,13.62
1,P00816,2025-07-10,13.62
1,P00816,2025-07-16,13.62
1,P00816,2025-07-19,13.62
1,P00816,2025-07-20,13.62
1,P00816,2025-07-28,13.62
1,P00816,2025-07-29,13.62
1,P00816,2025-07-30,13.62
1,P00816,2025-08-08,13.62
1,P00816,2025-08-09,13.62
1,P00816,2025-08-10,13.62
1,P00816,2025-08-14,13.62
1,P00816,2025-08-15,13.62
1,P00816,2025-08-16,13.62
1,P00816,2025-08-17,13.62
1,P00816,2025-08-22,13.62
1,P00817,2025-07-02,7.30
1,P00817,2025-07-03,7.30
1,P00817,2025-07-04,7.30
1,P00817,2025-07-06,7.30
1,P00817,2025-07-08,7.30
1,P00817,2025-07-09,7.30
1,P00817,2025-07-11,7.30
1,P00817,2025-07-12,7.30
1,P00817,2025-07-13,7.30
1,P00817,2025-07-14,7.30
1,P00817,2025-07-15,7.30
1,P00817,2025-07-17,7.30
1,P00817,2025-07-23,7.30
1,P00817,2025-07-24,7.30
1,P00817,2025-07-25,7.30
1,P00817,2025-07-26,7.30
1,P00817,2025-07-27,7.30
1,P00817,2025-07-29,7.30
1,P00817,2025-07-31,7.30
1,P00817,2025-08-01,7.30
1,P00817,2025-08-02,7.30
1,P00817,2025-08-03,7.30
1,P00817,2025-08-04,7.30
1,P00817,2025-08-05,7.30
1,P00817,2025-08-06,7.30
1,P00817,2025-08-07,7.30
1,P00817,2025-08-09,7.30
1,P00817,2025-08-10,7.30
1,P00817,2025-08-11,7.30
1,P00817,2025-08-12,7.30
1,P00817,2025-08-13,7.30
1,P00817,2025-08-14,7.30
1,P00817,2025-08-15,7.30
1,P00817,2025-08-16,7.30
1,P00817,2025-08-17,7.30
1,P00817,2025-08-18,7.30
1,P00817,2025-08-20,7.30
1,P00817,2025-08-21,7.30
1,P00817,2025-08-23,7.30
1,P00817,2025-08-24,6.53
1,P00818,2025-07-03,9.73
1,P00818,2025-07-07,9.73
1,P00818,2025-07-13,9.73
1,P00818,2025-07-16,9.73
1,P00818,2025-07-19,9.73
1,P00818,2025-07-21,9.73
1,P00818,2025-07-22,9.73
1,P00818,2025-07-25,9.73
1,P00818,2025-07-30,9.73
1,P00818,2025-08-05,9.73
1,P00818,2025-08-08,9.73
1,P00818,2025-08-11,9.73
1,P00818,2025-08-12,9.73
1,P00818,2025-08-22,9.73
1,P00819,2025-07-04,4.62
1,P00819,2025-07-09,4.62
1,P00819,2025-07-10,4.62
1,P00819,2025-07-22,4.62
1,P00819,2025-07-23,4.62
1,P00819,2025-07-27,4.62
1,P00819,2025-07-28,4.62
1,P00819,2025-07-30,4.62
1,P00819,2025-08-18,4.62
1,P00819,2025-08-22,4.62
1,P00820,2025-07-04,3.98
1,P00820,2025-07-06,3.98
1,P00820,2025-07-23,3.98
1,P00820,2025-07-27,3.98
1,P00820,2025-08-04,3.98
1,P00820,2025-08-09,3.98
1,P00820,2025-08-21,3.98
1,P00820,2025-08-22,3.98
1,P00820,2025-08-23,3.98
1,P00821,2025-07-02,3.31
1,P00821,2025-07-12,3.31
1,P00821,2025-08-04,3.31
1,P00821,2025-08-12,3.31
1,P00821,2025-08-16,3.31
1,P00821,2025-08-18,3.31
1,P00821,2025-08-22,3.31
1,P00823,2025-07-01,14.88
1,P00823,2025-07-08,14.88
1,P00823,2025-07-10,14.88
1,P00823,2025-07-12,14.88
1,P00823,2025-07-20,14.88
1,P00823,2025-07-22,14.88
1,P00823,2025-07-26,14.88
1,P00823,2025-07-27,14.88
1,P00823,2025-07-30,14.88
1,P00823,2025-08-03,14.88
1,P00823,2025-08-09,14.88
1,P00823,2025-08-10,14.88
1,P00823,2025-08-12,14.88
1,P00823,2025-08-13,14.88
1,P00823,2025-08-15,14.88
1,P00823,2025-08-20,14.88
1,P00823,2025-08-21,14.88
1,P00824,2025-07-01,3.03
1,P00824,2025-07-02,3.03
1,P00824,2025-07-04,3.03
1,P00824,2025-07-05,3.03
1,P00824,2025-07-16,3.03
1,P00824,2025-07-18,3.03
1,P00824,2025-07-19,3.03
1,P00824,2025-07-21,3.03
1,P00824,2025-07-27,3.03
1,P00824,2025-07-31,3.03
1,P00824,2025-08-02,3.03
1,P00824,2025-08-10,3.03
1,P00824,2025-08-11,3.03
1,P00824,2025-08-13,3.03
1,P00824,2025-08-24,3.03
1,P00825,2025-07-04,2.40
1,P00825,2025-07-13,2.40
1,P00825,2025-07-17,2.40
1,P00825,2025-07-26,2.40
1,P00825,2025-08-06,2.40
1,P00825,2025-08-08,2.40
1,P00825,2025-08-22,2.40
1,P00826,2025-07-03,8.59
1,P00826,2025-07-09,8.59
1,P00826,2025-07-10,8.59
1,P00826,2025-07-26,8.59
1,P00826,2025-07-30,8.59
1,P00826,2025-08-04,8.59
1,P00826,2025-08-08,8.59
1,P00826,2025-08-13,8.59
1,P00826,2025-08-17,8.59
1,P00826,2025-08-19,8.59
1,P00827,2025-07-08,2.83
1,P00827,2025-07-19,2.83
1,P00827,2025-07-23,2.83
1,P00827,2025-07-27,2.83
1,P00827,2025-07-28,2.83
1,P00827,2025-07-30,2.83
1,P00827,2025-08-01,2.83
1,P00827,2025-08-22,2.83
1,P00828,2025-07-11,10.82
1,P00828,2025-07-13,10.82
1,P00828,2025-08-05,10.82
1,P00828,2025-08-06,10.82
1,P00829,2025-08-19,4.71
1,P00830,2025-07-02,8.68
1,P00830,2025-07-06,8.68
1,P00830,2025-07-07,8.68
1,P00830,2025-07-11,8.68
1,P00830,2025-07-13,8.68
1,P00830,2025-07-19,8.68
1,P00830,2025-07-20,8.68
1,P00830,2025-07-21,8.68
1,P00830,2025-07-22,8.68
1,P00830,2025-07-24,8.68
1,P00830,2025-07-30,8.68
1,P00830,2025-08-09,8.68
1,P00830,2025-08-13,8.68
1,P00830,2025-08-15,8.68
1,P00830,2025-08-18,8.68
1,P00830,2025-08-20,8.68
1,P00830,2025-08-23,8.68
1,P00831,2025-07-16,2.76
1,P00831,2025-07-23,2.76
1,P00831,2025-07-31,2.76
1,P00831,2025-08-05,2.76
1,P00831,2025-08-09,2.76
1,P00832,2025-07-10,5.10
1,P00832,2025-07-14,5.10
1,P00832,2025-07-23,5.10
1,P00832,2025-07-24,5.10
1,P00832,2025-07-27,5.10
1,P00832,2025-08-01,5.10
1,P00832,2025-08-23,5.10
1,P00833,2025-07-06,3.41
1,P00833,2025-07-09,3.41
1,P00833,2025-07-13,3.41
1,P00833,2025-08-09,3.41
1,P00833,2025-08-10,3.41
1,P00833,2025-08-13,3.41
1,P00833,2025-08-21,3.41
1,P00833,2025-08-23,3.41
1,P00834,2025-07-11,8.04
1,P00834,2025-07-17,8.04
1,P00834,2025-07-20,8.04
1,P00834,2025-08-04,8.04
1,P00834,2025-08-05,8.04
1,P00834,2025-08-08,8.04
1,P00834,2025-08-11,8.04
1,P00834,2025-08-16,8.04
1,P00834,2025-08-23,8.04
1,P00835,2025-07-09,3.72
1,P00835,2025-07-12,3.72
1,P00835,2025-07-25,3.72
1,P00835,2025-08-16,3.72
1,P00835,2025-08-17,3.72
1,P00835,2025-08-19,3.72
1,P00835,2025-08-24,3.72
1,P00836,2025-07-07,17.25
1,P00836,2025-07-21,17.25
1,P00836,2025-07-28,17.25
1,P00837,2025-07-02,7.85
1,P00837,2025-07-08,7.85
1,P00837,2025-07-21,7.85
1,P00837,2025-08-10,7.85
1,P00837,2025-08-22,7.85
1,P00838,2025-07-12,9.90
1,P00838,2025-08-08,9.90
1,P00838,2025-08-17,9.90
1,P00838,2025-08-24,9.90
1,P00839,2025-07-02,7.73
1,P00839,2025-07-20,7.73
1,P00839,2025-07-22,7.73
1,P00839,2025-07-23,7.73
1,P00839,2025-07-31,7.73
1,P00839,2025-08-09,7.73
1,P00839,2025-08-13,7.73
1,P00839,2025-08-17,7.73
1,P00839,2025-08-22,7.73
1,P00839,2025-08-24,7.73
1,P00840,2025-07-11,5.89
1,P00840,2025-07-17,5.89
1,P00840,2025-07-18,5.89
1,P00840,2025-07-19,5.89
1,P00840,2025-07-24,5.89
1,P00840,2025-07-26,5.89
1,P00840,2025-08-01,5.89
1,P00840,2025-08-02,5.89
1,P00840,2025-08-11,5.89
1,P00840,2025-08-12,5.89
1,P00840,2025-08-22,5.89
1,P00840,2025-08-24,5.89
1,P00841,2025-07-02,2.85
1,P00841,2025-07-05,2.85
1,P00841,2025-07-06,2.85
1,P00841,2025-07-09,2.85
1,P00841,2025-07-21,2.85
1,P00841,2025-07-22,2.69
1,P00841,2025-07-26,2.85
1,P00841,2025-07-28,2.85
1,P00841,2025-08-04,2.85
1,P00841,2025-08-08,2.85
1,P00841,2025-08-11,2.85
1,P00841,2025-08-19,2.85
1,P00841,2025-08-20,2.85
1,P00842,2025-07-08,2.02
1,P00843,2025-07-07,9.87
1,P00843,2025-07-10,9.87
1,P00843,2025-07-11,9.87
1,P00843,2025-07-26,9.87
1,P00843,2025-07-29,9.87
1,P00843,2025-08-19,9.87
1,P00843,2025-08-23,9.87
1,P00844,2025-07-20,7.17
1,P00844,2025-07-21,7.17
1,P00844,2025-07-22,7.17
1,P00844,2025-07-23,7.17
1,P00844,2025-07-24,7.17
1,P00844,2025-07-30,7.17
1,P00844,2025-08-05,7.17
1,P00844,2025-08-07,7.17
1,P00844,2025-08-09,7.17
1,P00844,2025-08-15,7.17
1,P00844,2025-08-16,7.17
1,P00844,2025-08-17,7.17
1,P00844,2025-08-24,7.17
1,P00845,2025-07-05,4.05
1,P00845,2025-07-14,4.05
1,P00845,2025-07-16,4.05
1,P00845,2025-07-20,4.05
1,P00845,2025-07-21,4.05
1,P00845,2025-07-23,4.05
1,P00845,2025-07-24,4.05
1,P00845,2025-07-25,4.05
1,P00845,2025-07-26,4.05
1,P00845,2025-07-27,4.05
1,P00845,2025-08-02,4.05
1,P00845,2025-08-07,4.05
1,P00845,2025-08-14,4.05
1,P00845,2025-08-17,4.05
1,P00845,2025-08-18,4.05
1,P00845,2025-08-21,4.05
1,P00845,2025-08-24,4.05
1,P00846,2025-07-01,2.58
1,P00846,2025-07-03,2.58
1,P00846,2025-07-08,2.58
1,P00846,2025-07-12,2.58
1,P00846,2025-07-13,2.58
1,P00846,2025-07-15,2.58
1,P00846,2025-07-17,2.58
1,P00846,2025-07-18,2.58
1,P00846,2025-07-19,2.58
1,P00846,2025-07-20,2.58
1,P00846,2025-07-21,2.58
1,P00846,2025-07-24,2.58
